Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Destroyer,40.10,0.40,4.21,47.84,0.00,0.00,95.79,44.91
Raider,-0.19,-0.00,4.21,32.13,0.00,0.00,95.79,45.60
Turret,6.83,0.07,4.26,54.80,0.00,0.00,95.74,44.60
Heavy Ballista,116.87,1.17,2.87,56.01,0.00,0.00,97.13,44.71
Gargantua,86.51,0.87,2.81,62.69,0.00,0.00,97.19,44.52
Sniper,42.56,0.43,2.84,57.97,0.00,0.00,97.16,44.65
Advanced Blink,67.95,0.68,2.83,50.64,0.00,0.00,97.17,44.87
Assaultbot,14.77,0.15,2.80,62.05,0.00,0.00,97.20,44.54
Advancedbot,5.63,0.06,2.87,56.42,0.00,0.00,97.13,44.69
Behemoth,130.82,1.31,2.86,62.65,0.00,0.00,97.14,44.51
Advanced Mortar,28.26,0.28,2.80,66.11,0.00,0.00,97.20,44.42
Blaster,27.10,0.27,2.80,60.22,0.00,0.00,97.20,44.59
Butterfly,17.68,0.18,6.33,45.27,0.00,0.00,93.67,45.01
Dragonfly,2.33,0.02,6.30,44.65,0.00,0.00,93.70,45.06
Falcon,36.60,0.37,6.30,54.72,0.00,0.00,93.70,44.38
Airship,-8.93,-0.09,6.30,43.56,0.00,0.00,93.70,45.13
Advanced Recall,23.72,0.24,6.39,50.75,0.00,0.00,93.61,44.64
Mammoth,122.89,1.23,6.35,54.63,0.00,0.00,93.65,44.38
Stinger,13.86,0.14,6.34,35.99,0.00,0.00,93.66,45.64
Flak Turret,-13.96,-0.14,6.34,35.30,0.00,0.00,93.66,45.69
Bulwark,40.72,0.41,2.86,58.88,0.00,0.00,97.14,44.62
Katbus,106.42,1.06,2.92,57.91,0.00,0.00,97.08,44.64
Locust,5.18,0.05,2.95,43.92,0.00,0.00,97.05,45.06
Kraken,656.50,6.57,1.17,85.98,0.00,0.00,98.83,44.55
Predator,-10.32,-0.10,2.94,42.53,0.00,0.00,97.06,45.11
Valkyrie,-6.58,-0.07,2.85,44.29,0.00,0.00,97.15,45.05
Artillery,46.71,0.47,2.91,54.84,0.00,0.00,97.09,44.74
Advanced Destroyer,35.98,0.36,2.95,51.73,0.00,0.00,97.05,44.83
Shade,40.17,0.40,2.93,51.77,0.00,0.00,97.07,44.83
Ranking,0.01,0.59,0.00,0.00,100.00,45.03,0.00,0.00
Aggression,0.51,0.51,0.00,0.00,100.00,45.03,0.00,0.00
vs. Crab,-32.30,-0.32,13.34,37.33,0.00,0.00,86.66,46.22
vs. Hunter,5.59,0.06,13.29,50.37,0.00,0.00,86.71,44.21
vs. Guardian Shield,108.87,1.09,13.23,47.28,0.00,0.00,86.77,44.69
vs. Recall,-31.20,-0.31,13.42,36.02,0.00,0.00,86.58,46.43
vs. Recall Hunter,12.55,0.13,13.34,53.72,0.00,0.00,86.66,43.69
vs. Scorpion,-19.65,-0.20,13.23,34.47,0.00,0.00,86.77,46.64
vs. Beetle,-1.30,-0.01,13.33,47.77,0.00,0.00,86.67,44.61
vs. Blink,-28.86,-0.29,13.23,39.19,0.00,0.00,86.77,45.92
vs. Blink Hunter,24.93,0.25,13.40,58.03,0.00,0.00,86.60,43.02
vs. Gunbot,-13.09,-0.13,13.27,37.66,0.00,0.00,86.73,46.16
vs. Missilebot,3.99,0.04,13.40,49.70,0.00,0.00,86.60,44.31
vs. Wasp,-10.01,-0.10,13.34,40.48,0.00,0.00,86.66,45.73
vs. Hornet,22.54,0.23,13.28,56.59,0.00,0.00,86.72,43.26
vs. Knight,-64.37,-0.64,13.22,35.87,0.00,0.00,86.78,46.43
vs. Crossbow,9.36,0.09,13.39,50.71,0.00,0.00,86.61,44.15
vs. Ballista,-70.10,-0.70,4.20,49.92,0.00,0.00,95.80,44.82
vs. King Crab,-53.70,-0.54,4.23,48.56,0.00,0.00,95.77,44.87
vs. Crusader,-95.82,-0.96,4.22,41.94,0.00,0.00,95.78,45.17
vs. Bomber,-45.24,-0.45,4.25,44.38,0.00,0.00,95.75,45.06
vs. Shocker,-101.16,-1.01,4.25,46.86,0.00,0.00,95.75,44.95
vs. Recall Shocker,-123.28,-1.23,4.24,41.87,0.00,0.00,95.76,45.17
vs. Mortar,-162.11,-1.62,4.24,32.01,0.00,0.00,95.76,45.61
vs. Swift Shocker,-57.20,-0.57,4.22,49.38,0.00,0.00,95.78,44.84
vs. Heavy Hunter,15.56,0.16,4.22,50.28,0.00,0.00,95.78,44.80
vs. Destroyer,-54.19,-0.54,4.27,46.88,0.00,0.00,95.73,44.95
vs. Raider,105.97,1.06,4.28,63.53,0.00,0.00,95.72,44.20
vs. Turret,-120.08,-1.20,4.30,38.74,0.00,0.00,95.70,45.31
vs. Heavy Ballista,-286.47,-2.86,2.84,39.34,0.00,0.00,97.16,45.20
vs. Gargantua,-257.04,-2.57,2.79,28.71,0.00,0.00,97.21,45.50
vs. Sniper,-145.07,-1.45,2.80,36.11,0.00,0.00,97.20,45.29
vs. Advanced Blink,-39.59,-0.40,2.86,41.45,0.00,0.00,97.14,45.14
vs. Assaultbot,-23.47,-0.23,2.85,33.40,0.00,0.00,97.15,45.37
vs. Advancedbot,-22.00,-0.22,2.85,33.34,0.00,0.00,97.15,45.37
vs. Behemoth,-121.17,-1.21,2.87,32.92,0.00,0.00,97.13,45.39
vs. Advanced Mortar,-154.06,-1.54,2.88,25.88,0.00,0.00,97.12,45.60
vs. Blaster,-154.38,-1.54,2.84,31.34,0.00,0.00,97.16,45.43
vs. Butterfly,188.27,1.88,6.34,59.23,0.00,0.00,93.66,44.07
vs. Dragonfly,182.65,1.83,6.31,58.43,0.00,0.00,93.69,44.13
vs. Falcon,-3.86,-0.04,6.37,47.20,0.00,0.00,93.63,44.88
vs. Airship,207.21,2.07,6.39,57.78,0.00,0.00,93.61,44.16
vs. Advanced Recall,-43.90,-0.44,6.36,45.10,0.00,0.00,93.64,45.03
vs. Mammoth,-137.39,-1.37,6.36,41.97,0.00,0.00,93.64,45.24
vs. Stinger,19.37,0.19,6.29,60.53,0.00,0.00,93.71,43.99
vs. Flak Turret,47.55,0.48,6.35,62.32,0.00,0.00,93.65,43.86
vs. Bulwark,-79.34,-0.79,2.86,39.96,0.00,0.00,97.14,45.18
vs. Katbus,-183.03,-1.83,2.85,41.55,0.00,0.00,97.15,45.13
vs. Locust,58.44,0.58,2.91,58.13,0.00,0.00,97.09,44.64
vs. Kraken,-2231.85,-22.32,1.17,13.48,0.00,0.00,98.83,45.41
vs. Predator,-0.53,-0.01,2.91,53.88,0.00,0.00,97.09,44.77
vs. Valkyrie,159.05,1.59,2.91,54.89,0.00,0.00,97.09,44.74
vs. Artillery,-166.15,-1.66,2.88,42.54,0.00,0.00,97.12,45.10
vs. Advanced Destroyer,-103.69,-1.04,2.91,45.95,0.00,0.00,97.09,45.00
vs. Shade,-70.65,-0.71,2.95,46.06,0.00,0.00,97.05,45.00
vs. Ranking,0.01,0.62,0.00,0.00,100.00,45.03,0.00,0.00
vs. Aggression,0.74,0.74,0.00,0.00,100.00,45.03,0.00,0.00
Crab,-7.16,-0.07,7.16,55.08,0.00,0.00,92.84,48.97
Hunter,-6.30,-0.06,7.14,39.71,0.00,0.00,92.86,50.16
Matter,0.00,0.40,0.00,0.00,0.00,0.00,100.00,49.41
Energy,0.00,-0.00,0.00,0.00,0.00,0.00,100.00,49.41
Bandwidth,0.00,-0.12,0.00,0.00,0.00,0.00,100.00,49.41
Health,0.00,-0.41,0.00,0.00,0.00,0.00,100.00,49.41
Radius,0.00,-0.56,0.00,0.00,0.00,0.00,100.00,49.41
Speed,0.00,0.47,0.00,0.00,0.00,0.00,100.00,49.41
Damage,-1.97,-1.97,50.07,49.31,49.86,49.51,0.07,51.24
Duration,-468.96,-2.34,49.82,49.32,50.09,49.51,0.08,48.77
Windup,0.00,-0.04,0.00,0.00,0.00,0.00,100.00,49.41
Recoil,0.00,-0.32,0.00,0.00,0.00,0.00,100.00,49.41
WeaponSpeed,0.00,-0.71,0.00,0.00,0.00,0.00,100.00,49.41
Range,20.34,4.47,49.94,49.58,49.98,49.25,0.08,49.23
Splash,0.00,-0.03,0.00,0.00,0.00,0.00,100.00,49.41
Recall,1.91,0.02,7.16,69.16,0.00,0.00,92.84,47.89
Recall Hunter,18.15,0.18,7.18,42.33,0.00,0.00,92.82,49.96
Scorpion,-3.63,-0.04,7.17,59.01,0.00,0.00,92.83,48.67
Beetle,-6.85,-0.07,7.12,42.80,0.00,0.00,92.88,49.92
Blink,-7.01,-0.07,7.14,57.33,0.00,0.00,92.86,48.80
Blink Hunter,-7.86,-0.08,7.10,29.71,0.00,0.00,92.90,50.92
Gunbot,-3.38,-0.03,7.14,62.55,0.00,0.00,92.86,48.40
Missilebot,-3.50,-0.03,7.12,41.28,0.00,0.00,92.88,50.03
Wasp,-2.22,-0.02,7.13,59.01,0.00,0.00,92.87,48.67
Hornet,-9.42,-0.09,7.07,31.00,0.00,0.00,92.93,50.81
Knight,-13.54,-0.14,7.20,62.46,0.00,0.00,92.80,48.40
Crossbow,-13.30,-0.13,7.16,39.86,0.00,0.00,92.84,50.15
Ballista,-16.69,-0.17,4.17,42.07,0.00,0.00,95.83,49.73
King Crab,-21.14,-0.21,4.20,44.83,0.00,0.00,95.80,49.61
Crusader,-23.21,-0.23,4.24,49.55,0.00,0.00,95.76,49.41
Bomber,-8.20,-0.08,4.29,49.58,0.00,0.00,95.71,49.40
Shocker,-17.63,-0.18,4.23,46.52,0.00,0.00,95.77,49.54
Recall Shocker,32.21,0.32,4.29,54.43,0.00,0.00,95.71,49.19
Mortar,-20.46,-0.20,4.26,60.91,0.00,0.00,95.74,48.90
Swift Shocker,-19.01,-0.19,4.24,43.31,0.00,0.00,95.76,49.68
Heavy Hunter,-1.96,-0.02,4.24,43.63,0.00,0.00,95.76,49.67
Destroyer,-12.93,-0.13,4.27,46.12,0.00,0.00,95.73,49.56
Raider,36.09,0.36,4.31,31.14,0.00,0.00,95.69,50.23
Turret,22.93,0.23,4.17,61.36,0.00,0.00,95.83,48.89
Heavy Ballista,-47.48,-0.47,2.74,55.11,0.00,0.00,97.26,49.25
Gargantua,-60.70,-0.61,2.79,68.54,0.00,0.00,97.21,48.86
Sniper,-11.30,-0.11,2.85,56.33,0.00,0.00,97.15,49.21
Advanced Blink,-25.86,-0.26,2.85,51.84,0.00,0.00,97.15,49.34
Assaultbot,-4.01,-0.04,2.89,61.24,0.00,0.00,97.11,49.06
Advancedbot,-6.05,-0.06,2.86,62.20,0.00,0.00,97.14,49.04
Behemoth,-19.80,-0.20,2.83,60.81,0.00,0.00,97.17,49.08
Advanced Mortar,-27.89,-0.28,2.86,69.81,0.00,0.00,97.14,48.81
Blaster,-31.21,-0.31,2.83,63.86,0.00,0.00,97.17,48.99
Butterfly,-10.96,-0.11,6.30,45.77,0.00,0.00,93.70,49.66
Dragonfly,-14.13,-0.14,6.25,46.35,0.00,0.00,93.75,49.62
Falcon,-15.99,-0.16,6.29,53.95,0.00,0.00,93.71,49.11
Airship,-5.46,-0.05,6.32,45.87,0.00,0.00,93.68,49.65
Advanced Recall,3.91,0.04,6.32,54.48,0.00,0.00,93.68,49.07
Mammoth,-23.47,-0.23,6.31,53.07,0.00,0.00,93.69,49.17
Stinger,-16.93,-0.17,6.19,36.31,0.00,0.00,93.81,50.28
Flak Turret,51.19,0.51,6.28,40.68,0.00,0.00,93.72,50.00
Bulwark,-45.77,-0.46,2.76,61.78,0.00,0.00,97.24,49.06
Katbus,-46.35,-0.46,2.84,58.62,0.00,0.00,97.16,49.14
Locust,-8.54,-0.09,2.87,46.85,0.00,0.00,97.13,49.49
Kraken,-326.13,-3.26,1.09,88.79,0.00,0.00,98.91,48.98
Predator,13.29,0.13,2.93,44.87,0.00,0.00,97.07,49.55
Valkyrie,-9.82,-0.10,2.84,48.50,0.00,0.00,97.16,49.44
Artillery,-16.71,-0.17,2.89,52.96,0.00,0.00,97.11,49.31
Advanced Destroyer,-1.98,-0.02,2.87,50.78,0.00,0.00,97.13,49.37
Shade,-24.09,-0.24,2.83,53.29,0.00,0.00,97.17,49.30
Ranking,0.00,0.01,0.00,0.00,100.00,49.41,0.00,0.00
Aggression,-0.03,-0.03,0.00,0.00,100.00,49.41,0.00,0.00
vs. Crab,15.06,0.15,13.31,46.31,0.00,0.00,86.69,49.89
vs. Hunter,6.61,0.07,13.20,53.09,0.00,0.00,86.80,48.85
vs. Guardian Shield,-0.18,-0.00,13.19,50.31,0.00,0.00,86.81,49.27
vs. Recall,2.88,0.03,13.31,41.45,0.00,0.00,86.69,50.63
vs. Recall Hunter,1.73,0.02,13.36,53.95,0.00,0.00,86.64,48.71
vs. Scorpion,8.40,0.08,13.35,43.71,0.00,0.00,86.65,50.29
vs. Beetle,7.21,0.07,13.33,51.56,0.00,0.00,86.67,49.08
vs. Blink,11.55,0.12,13.37,46.78,0.00,0.00,86.63,49.82
vs. Blink Hunter,6.00,0.06,13.30,58.84,0.00,0.00,86.70,47.97
vs. Gunbot,4.03,0.04,13.35,42.75,0.00,0.00,86.65,50.44
vs. Missilebot,5.42,0.05,13.35,52.41,0.00,0.00,86.65,48.95
vs. Wasp,5.37,0.05,13.35,47.23,0.00,0.00,86.65,49.75
vs. Hornet,9.04,0.09,13.26,57.90,0.00,0.00,86.74,48.11
vs. Knight,24.41,0.24,13.28,42.10,0.00,0.00,86.72,50.53
vs. Crossbow,13.68,0.14,13.40,52.90,0.00,0.00,86.60,48.87
vs. Ballista,13.09,0.13,4.22,53.88,0.00,0.00,95.78,49.21
vs. King Crab,33.27,0.33,4.27,52.61,0.00,0.00,95.73,49.27
vs. Crusader,53.08,0.53,4.23,48.25,0.00,0.00,95.77,49.46
vs. Bomber,9.69,0.10,4.23,50.14,0.00,0.00,95.77,49.38
vs. Shocker,13.32,0.13,4.21,51.83,0.00,0.00,95.79,49.31
vs. Recall Shocker,0.33,0.00,4.22,47.48,0.00,0.00,95.78,49.50
vs. Mortar,5.85,0.06,4.20,37.14,0.00,0.00,95.80,49.95
vs. Swift Shocker,21.74,0.22,4.17,54.25,0.00,0.00,95.83,49.20
vs. Heavy Hunter,7.01,0.07,4.20,52.69,0.00,0.00,95.80,49.27
vs. Destroyer,31.70,0.32,4.18,50.49,0.00,0.00,95.82,49.36
vs. Raider,1.83,0.02,4.23,64.05,0.00,0.00,95.77,48.76
vs. Turret,-3.35,-0.03,4.23,43.24,0.00,0.00,95.77,49.68
vs. Heavy Ballista,32.49,0.32,2.80,44.58,0.00,0.00,97.20,49.55
vs. Gargantua,66.14,0.66,2.78,33.85,0.00,0.00,97.22,49.86
vs. Sniper,2.44,0.02,2.84,41.94,0.00,0.00,97.16,49.63
vs. Advanced Blink,59.00,0.59,2.77,45.83,0.00,0.00,97.23,49.51
vs. Assaultbot,3.24,0.03,2.84,38.98,0.00,0.00,97.16,49.72
vs. Advancedbot,4.66,0.05,2.88,39.55,0.00,0.00,97.12,49.70
vs. Behemoth,47.33,0.47,2.83,38.35,0.00,0.00,97.17,49.73
