Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Advanced Blink,-76.74,-0.77,1.55,47.60,0.00,0.00,98.45,47.54
Assaultbot,-11.05,-0.11,1.53,55.77,0.00,0.00,98.47,47.41
Advancedbot,-15.08,-0.15,1.53,54.19,0.00,0.00,98.47,47.44
Behemoth,13.91,0.14,1.51,55.09,0.00,0.00,98.49,47.42
Advanced Mortar,-60.08,-0.60,1.49,57.42,0.00,0.00,98.51,47.39
Blaster,-60.48,-0.60,1.59,54.26,0.00,0.00,98.41,47.43
Matter,0.05,0.07,89.90,47.21,10.08,50.46,0.02,54.84
Energy,-0.41,-0.51,89.90,47.20,10.08,50.61,0.01,42.86
Bandwidth,6.97,0.35,90.37,47.24,9.61,50.35,0.02,48.57
Health,0.06,0.73,89.86,47.17,10.13,50.86,0.01,46.43
Radius,-69.19,-0.69,89.84,47.21,10.14,50.41,0.02,52.63
Speed,9.93,0.82,89.83,47.20,10.15,50.53,0.02,43.24
Damage,0.56,0.42,89.93,47.20,10.05,50.59,0.02,40.00
Duration,-325.64,-1.47,89.85,47.22,10.13,50.40,0.02,47.37
Windup,0.00,0.35,0.00,0.00,0.00,0.00,100.00,47.54
Recoil,0.00,0.25,0.00,0.00,0.00,0.00,100.00,47.54
WeaponSpeed,-1.63,-0.24,89.80,47.20,10.18,50.54,0.02,58.82
Range,40.47,3.24,89.87,47.24,10.11,50.26,0.01,36.00
Splash,0.00,0.37,0.00,0.00,0.00,0.00,100.00,47.54
Dragonfly,-51.87,-0.52,9.50,44.88,0.00,0.00,90.50,47.82
Falcon,-79.45,-0.79,9.61,50.35,0.00,0.00,90.39,47.24
Airship,-61.93,-0.62,9.51,44.59,0.00,0.00,90.49,47.85
Advanced Recall,-28.23,-0.28,9.43,51.89,0.00,0.00,90.57,47.09
Mammoth,25.44,0.25,9.39,57.94,0.00,0.00,90.61,46.46
Stinger,-42.74,-0.43,9.44,39.84,0.00,0.00,90.56,48.34
Flak Turret,-47.29,-0.47,9.44,40.88,0.00,0.00,90.56,48.23
Bulwark,-151.73,-1.52,4.88,60.17,0.00,0.00,95.12,46.89
Katbus,-145.89,-1.46,4.99,56.38,0.00,0.00,95.01,47.08
Locust,-28.75,-0.29,5.16,46.40,0.00,0.00,94.84,47.60
Kraken,-1547.76,-15.48,1.46,86.92,0.00,0.00,98.54,46.96
Predator,-55.20,-0.55,5.04,48.13,0.00,0.00,94.96,47.51
Valkyrie,-63.03,-0.63,4.97,49.03,0.00,0.00,95.03,47.46
Artillery,-79.55,-0.80,5.05,55.33,0.00,0.00,94.95,47.12
Advanced Destroyer,-92.46,-0.92,4.92,50.67,0.00,0.00,95.08,47.38
Shade,-75.13,-0.75,4.89,53.54,0.00,0.00,95.11,47.23
Ranking,0.00,0.35,0.00,0.00,100.00,47.54,0.00,0.00
Aggression,0.38,0.38,0.00,0.00,100.00,47.54,0.00,0.00
vs. Crab,28.48,0.28,13.34,49.60,0.00,0.00,86.66,47.22
vs. Hunter,-23.11,-0.23,13.31,41.11,0.00,0.00,86.69,48.53
vs. Guardian Shield,465.29,4.65,13.10,53.04,0.00,0.00,86.90,46.71
vs. Recall,33.29,0.33,13.50,50.28,0.00,0.00,86.50,47.11
vs. Recall Hunter,-19.07,-0.19,13.53,42.69,0.00,0.00,86.47,48.30
vs. Scorpion,12.73,0.13,13.34,46.57,0.00,0.00,86.66,47.69
vs. Beetle,-27.85,-0.28,13.23,38.84,0.00,0.00,86.77,48.87
vs. Blink,33.43,0.33,13.16,52.00,0.00,0.00,86.84,46.86
vs. Blink Hunter,-16.70,-0.17,13.23,46.27,0.00,0.00,86.77,47.73
vs. Gunbot,18.28,0.18,13.41,51.26,0.00,0.00,86.59,46.96
vs. Missilebot,-22.99,-0.23,13.39,40.77,0.00,0.00,86.61,48.59
vs. Wasp,9.44,0.09,13.31,51.46,0.00,0.00,86.69,46.94
vs. Hornet,-22.48,-0.22,13.30,43.77,0.00,0.00,86.70,48.12
vs. Knight,142.90,1.43,13.19,56.93,0.00,0.00,86.81,46.11
vs. Crossbow,79.46,0.79,13.24,48.73,0.00,0.00,86.76,47.36
vs. Ballista,148.54,1.49,5.89,54.03,0.00,0.00,94.11,47.13
vs. King Crab,283.47,2.83,5.84,58.60,0.00,0.00,94.16,46.85
vs. Crusader,267.90,2.68,5.98,55.13,0.00,0.00,94.02,47.06
vs. Bomber,28.44,0.28,5.95,46.93,0.00,0.00,94.05,47.58
vs. Shocker,147.55,1.48,5.88,53.29,0.00,0.00,94.12,47.18
vs. Recall Shocker,145.13,1.45,5.96,50.29,0.00,0.00,94.04,47.37
vs. Mortar,155.14,1.55,5.85,43.54,0.00,0.00,94.15,47.79
vs. Swift Shocker,136.12,1.36,5.86,53.68,0.00,0.00,94.14,47.16
vs. Heavy Hunter,-67.46,-0.67,5.84,40.99,0.00,0.00,94.16,47.95
vs. Destroyer,150.25,1.50,5.88,52.30,0.00,0.00,94.12,47.24
vs. Raider,139.16,1.39,5.99,63.89,0.00,0.00,94.01,46.50
vs. Turret,183.43,1.83,5.95,51.85,0.00,0.00,94.05,47.27
vs. Heavy Ballista,480.77,4.81,3.96,48.89,0.00,0.00,96.04,47.48
vs. Gargantua,138.18,1.38,3.99,34.49,0.00,0.00,96.01,48.08
vs. Sniper,138.90,1.39,4.04,43.52,0.00,0.00,95.96,47.71
vs. Advanced Blink,205.02,2.05,4.04,50.42,0.00,0.00,95.96,47.42
vs. Assaultbot,1.46,0.01,4.02,35.91,0.00,0.00,95.98,48.03
vs. Advancedbot,-24.42,-0.24,3.98,25.07,0.00,0.00,96.02,48.47
vs. Behemoth,100.35,1.00,3.95,42.43,0.00,0.00,96.05,47.75
vs. Advanced Mortar,-115.13,-1.15,4.00,22.27,0.00,0.00,96.00,48.59
vs. Blaster,-112.99,-1.13,4.03,26.27,0.00,0.00,95.97,48.43
vs. Butterfly,33.31,0.33,8.72,50.69,0.00,0.00,91.28,47.24
vs. Dragonfly,-85.48,-0.85,8.88,40.82,0.00,0.00,91.12,48.19
vs. Falcon,36.19,0.36,8.85,42.23,0.00,0.00,91.15,48.05
vs. Airship,-100.21,-1.00,8.96,38.81,0.00,0.00,91.04,48.40
vs. Advanced Recall,42.78,0.43,8.88,45.16,0.00,0.00,91.12,47.77
vs. Mammoth,253.75,2.54,8.89,51.10,0.00,0.00,91.11,47.19
vs. Stinger,121.09,1.21,8.78,56.73,0.00,0.00,91.22,46.65
vs. Flak Turret,62.03,0.62,8.93,55.33,0.00,0.00,91.07,46.77
vs. Bulwark,-146.50,-1.46,4.05,25.91,0.00,0.00,95.95,48.45
vs. Katbus,53.97,0.54,4.10,34.62,0.00,0.00,95.90,48.09
vs. Locust,-28.77,-0.29,4.08,40.23,0.00,0.00,95.92,47.85
vs. Kraken,-758.81,-7.59,1.58,6.71,0.00,0.00,98.42,48.19
vs. Predator,-51.56,-0.52,4.10,40.08,0.00,0.00,95.90,47.86
vs. Valkyrie,-83.39,-0.83,4.16,36.65,0.00,0.00,95.84,48.01
vs. Artillery,129.18,1.29,4.09,41.18,0.00,0.00,95.91,47.81
vs. Advanced Destroyer,134.78,1.35,4.13,44.17,0.00,0.00,95.87,47.68
vs. Shade,17.21,0.17,4.12,40.46,0.00,0.00,95.88,47.84
vs. Ranking,0.01,0.75,0.00,0.00,100.00,47.54,0.00,0.00
vs. Aggression,0.91,0.91,0.00,0.00,100.00,47.54,0.00,0.00
