Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Butterfly,-38.66,-0.39,3.24,56.13,0.00,0.00,96.76,67.02
Dragonfly,-49.82,-0.50,3.46,56.45,0.00,0.00,96.54,67.03
Falcon,-23.21,-0.23,3.41,60.75,0.00,0.00,96.59,66.88
Airship,-55.52,-0.56,3.29,57.28,0.00,0.00,96.71,66.99
Advanced Recall,-14.99,-0.15,3.27,59.08,0.00,0.00,96.73,66.92
Mammoth,-43.99,-0.44,3.46,61.78,0.00,0.00,96.54,66.84
Stinger,-53.14,-0.53,3.41,52.48,0.00,0.00,96.59,67.17
Flak Turret,-57.00,-0.57,3.40,55.47,0.00,0.00,96.60,67.06
Bulwark,-85.26,-0.85,3.02,64.33,0.00,0.00,96.98,66.74
Katbus,-74.75,-0.75,3.03,62.41,0.00,0.00,96.97,66.80
Locust,-20.05,-0.20,3.13,53.41,0.00,0.00,96.87,67.09
Kraken,-1289.66,-12.90,1.23,88.38,0.00,0.00,98.77,66.40
Predator,-75.67,-0.76,3.17,54.40,0.00,0.00,96.83,67.07
Valkyrie,-63.49,-0.63,2.99,56.35,0.00,0.00,97.01,66.98
Artillery,-50.51,-0.51,3.16,60.11,0.00,0.00,96.84,66.88
Advanced Destroyer,-41.26,-0.41,3.11,61.67,0.00,0.00,96.89,66.83
Shade,-56.45,-0.56,3.01,59.11,0.00,0.00,96.99,66.90
Ranking,-0.00,-0.03,0.00,0.00,100.00,66.67,0.00,0.00
Aggression,-0.43,-0.43,0.00,0.00,100.00,66.67,0.00,0.00
vs. Crab,9.80,0.10,13.08,62.19,0.00,0.00,86.92,67.34
vs. Hunter,40.30,0.40,13.12,71.75,0.00,0.00,86.88,65.90
vs. Guardian Shield,-254.31,-2.54,13.12,65.89,0.00,0.00,86.88,66.78
vs. Recall,13.86,0.14,13.43,61.03,0.00,0.00,86.57,67.54
vs. Recall Hunter,33.69,0.34,13.23,71.31,0.00,0.00,86.77,65.96
vs. Scorpion,-1.45,-0.01,13.20,58.11,0.00,0.00,86.80,67.97
vs. Beetle,39.08,0.39,13.08,71.02,0.00,0.00,86.92,66.01
vs. Blink,20.94,0.21,13.28,63.69,0.00,0.00,86.72,67.12
vs. Blink Hunter,36.21,0.36,13.57,72.95,0.00,0.00,86.43,65.68
vs. Gunbot,7.16,0.07,13.30,62.88,0.00,0.00,86.70,67.25
vs. Missilebot,36.59,0.37,13.48,70.84,0.00,0.00,86.52,66.02
vs. Wasp,-0.18,-0.00,13.27,61.90,0.00,0.00,86.73,67.40
vs. Hornet,35.17,0.35,13.29,74.11,0.00,0.00,86.71,65.53
vs. Knight,39.22,0.39,13.45,62.08,0.00,0.00,86.55,67.38
vs. Crossbow,85.82,0.86,13.43,70.54,0.00,0.00,86.57,66.07
vs. Ballista,132.83,1.33,5.90,72.95,0.00,0.00,94.10,66.27
vs. King Crab,113.62,1.14,5.86,71.18,0.00,0.00,94.14,66.39
vs. Crusader,87.02,0.87,5.94,65.62,0.00,0.00,94.06,66.73
vs. Bomber,11.21,0.11,6.06,70.62,0.00,0.00,93.94,66.41
vs. Shocker,155.15,1.55,6.04,72.06,0.00,0.00,93.96,66.32
vs. Recall Shocker,151.61,1.52,5.89,70.19,0.00,0.00,94.11,66.45
vs. Mortar,16.22,0.16,5.79,55.87,0.00,0.00,94.21,67.33
vs. Swift Shocker,139.03,1.39,5.94,73.34,0.00,0.00,94.06,66.25
vs. Heavy Hunter,93.92,0.94,5.89,73.08,0.00,0.00,94.11,66.27
vs. Destroyer,-164.62,-1.65,6.12,55.20,0.00,0.00,93.88,67.41
vs. Raider,109.58,1.10,5.86,77.71,0.00,0.00,94.14,65.98
vs. Turret,-173.96,-1.74,6.04,53.47,0.00,0.00,93.96,67.51
vs. Heavy Ballista,253.60,2.54,6.44,62.99,0.00,0.00,93.56,66.92
vs. Gargantua,-133.39,-1.33,6.37,49.13,0.00,0.00,93.63,67.86
vs. Sniper,-37.13,-0.37,6.40,53.71,0.00,0.00,93.60,67.55
vs. Advanced Blink,-186.52,-1.87,6.59,51.81,0.00,0.00,93.41,67.71
vs. Assaultbot,-22.42,-0.22,6.49,44.52,0.00,0.00,93.51,68.20
vs. Advancedbot,1.18,0.01,6.52,57.40,0.00,0.00,93.48,67.31
vs. Behemoth,-46.58,-0.47,6.59,50.94,0.00,0.00,93.41,67.78
vs. Advanced Mortar,-2.99,-0.03,6.45,51.07,0.00,0.00,93.55,67.74
vs. Blaster,112.94,1.13,6.48,58.91,0.00,0.00,93.52,67.20
vs. Butterfly,-90.24,-0.90,8.72,65.01,0.00,0.00,91.28,66.82
vs. Dragonfly,136.48,1.36,8.87,75.52,0.00,0.00,91.13,65.80
vs. Falcon,93.21,0.93,8.76,68.55,0.00,0.00,91.24,66.49
vs. Airship,130.99,1.31,8.86,77.59,0.00,0.00,91.14,65.60
vs. Advanced Recall,14.42,0.14,8.91,67.29,0.00,0.00,91.09,66.61
vs. Mammoth,82.04,0.82,8.97,66.53,0.00,0.00,91.03,66.68
vs. Stinger,95.72,0.96,8.85,78.16,0.00,0.00,91.15,65.55
vs. Flak Turret,-24.00,-0.24,8.93,78.56,0.00,0.00,91.07,65.50
vs. Bulwark,170.98,1.71,6.43,64.43,0.00,0.00,93.57,66.82
vs. Katbus,35.41,0.35,6.46,61.14,0.00,0.00,93.54,67.05
vs. Locust,47.27,0.47,6.36,76.35,0.00,0.00,93.64,66.01
vs. Kraken,-1743.56,-17.44,2.93,26.72,0.00,0.00,97.07,67.87
vs. Predator,78.03,0.78,6.71,76.53,0.00,0.00,93.29,65.96
vs. Valkyrie,125.58,1.26,6.49,76.01,0.00,0.00,93.51,66.02
vs. Artillery,111.16,1.11,6.52,66.81,0.00,0.00,93.48,66.66
vs. Advanced Destroyer,-252.20,-2.52,6.55,49.06,0.00,0.00,93.45,67.90
vs. Shade,161.06,1.61,6.48,71.11,0.00,0.00,93.52,66.36
vs. Ranking,0.00,0.02,0.00,0.00,100.00,66.67,0.00,0.00
vs. Aggression,-0.28,-0.28,0.00,0.00,100.00,66.67,0.00,0.00
