Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Valkyrie,-15.21,-0.15,2.92,53.60,0.00,0.00,97.08,58.31
Artillery,-37.94,-0.38,2.95,56.93,0.00,0.00,97.05,58.21
Advanced Destroyer,-31.42,-0.31,2.90,54.27,0.00,0.00,97.10,58.29
Shade,-40.69,-0.41,2.90,55.76,0.00,0.00,97.10,58.24
Ranking,0.02,1.68,0.00,0.00,100.00,58.17,0.00,0.00
Aggression,1.53,1.53,0.00,0.00,100.00,58.17,0.00,0.00
vs. Crab,27.52,0.28,13.22,57.52,0.00,0.00,86.78,58.27
vs. Hunter,20.92,0.21,13.37,62.06,0.00,0.00,86.63,57.57
vs. Guardian Shield,-71.54,-0.72,13.31,57.07,0.00,0.00,86.69,58.34
vs. Recall,-10.09,-0.10,13.31,48.90,0.00,0.00,86.69,59.59
vs. Recall Hunter,24.20,0.24,13.27,63.25,0.00,0.00,86.73,57.39
vs. Scorpion,10.86,0.11,13.44,54.23,0.00,0.00,86.56,58.78
vs. Beetle,19.78,0.20,13.30,60.96,0.00,0.00,86.70,57.74
vs. Blink,-5.25,-0.05,13.24,52.07,0.00,0.00,86.76,59.10
vs. Blink Hunter,30.76,0.31,13.36,66.74,0.00,0.00,86.64,56.85
vs. Gunbot,-2.54,-0.03,13.33,49.78,0.00,0.00,86.67,59.46
vs. Missilebot,18.61,0.19,13.33,61.72,0.00,0.00,86.67,57.62
vs. Wasp,8.60,0.09,13.30,57.95,0.00,0.00,86.70,58.20
vs. Hornet,30.76,0.31,13.31,65.88,0.00,0.00,86.69,56.99
vs. Knight,5.85,0.06,13.28,51.25,0.00,0.00,86.72,59.23
vs. Crossbow,53.28,0.53,13.30,63.32,0.00,0.00,86.70,57.38
vs. Ballista,-55.28,-0.55,4.21,57.11,0.00,0.00,95.79,58.22
vs. King Crab,81.87,0.82,4.25,61.74,0.00,0.00,95.75,58.01
vs. Crusader,74.42,0.74,4.23,57.69,0.00,0.00,95.77,58.19
vs. Bomber,-4.77,-0.05,4.20,56.81,0.00,0.00,95.80,58.23
vs. Shocker,-66.10,-0.66,4.26,54.56,0.00,0.00,95.74,58.33
vs. Recall Shocker,-78.05,-0.78,4.20,50.52,0.00,0.00,95.80,58.50
vs. Mortar,-114.44,-1.14,4.24,39.40,0.00,0.00,95.76,59.00
vs. Swift Shocker,-31.11,-0.31,4.21,58.58,0.00,0.00,95.79,58.15
vs. Heavy Hunter,60.36,0.60,4.22,59.37,0.00,0.00,95.78,58.12
vs. Destroyer,10.32,0.10,4.29,58.63,0.00,0.00,95.71,58.15
vs. Raider,102.80,1.03,4.26,70.09,0.00,0.00,95.74,57.64
vs. Turret,-78.63,-0.79,4.20,47.71,0.00,0.00,95.80,58.63
vs. Heavy Ballista,-191.01,-1.91,2.84,46.68,0.00,0.00,97.16,58.51
vs. Gargantua,-150.92,-1.51,2.86,37.05,0.00,0.00,97.14,58.79
vs. Sniper,-86.85,-0.87,2.86,45.69,0.00,0.00,97.14,58.54
vs. Advanced Blink,36.55,0.37,2.85,53.35,0.00,0.00,97.15,58.31
vs. Assaultbot,-20.03,-0.20,2.91,39.88,0.00,0.00,97.09,58.72
vs. Advancedbot,-14.67,-0.15,2.85,42.99,0.00,0.00,97.15,58.62
vs. Behemoth,-67.31,-0.67,2.88,41.88,0.00,0.00,97.12,58.65
vs. Advanced Mortar,-98.25,-0.98,2.89,33.53,0.00,0.00,97.11,58.90
vs. Blaster,-103.75,-1.04,2.87,38.38,0.00,0.00,97.13,58.76
vs. Butterfly,-61.55,-0.62,6.37,48.61,0.00,0.00,93.63,58.82
vs. Dragonfly,-71.66,-0.72,6.36,46.95,0.00,0.00,93.64,58.93
vs. Falcon,-95.07,-0.95,6.33,42.26,0.00,0.00,93.67,59.24
vs. Airship,-51.11,-0.51,6.33,47.72,0.00,0.00,93.67,58.88
vs. Advanced Recall,-26.83,-0.27,6.29,49.81,0.00,0.00,93.71,58.73
vs. Mammoth,-3.87,-0.04,6.37,50.71,0.00,0.00,93.63,58.68
vs. Stinger,63.92,0.64,6.23,64.49,0.00,0.00,93.77,57.75
vs. Flak Turret,14.22,0.14,6.34,61.32,0.00,0.00,93.66,57.96
vs. Bulwark,-158.69,-1.59,2.92,36.11,0.00,0.00,97.08,58.83
vs. Katbus,-182.41,-1.82,2.88,38.55,0.00,0.00,97.12,58.75
vs. Locust,-27.59,-0.28,2.92,48.83,0.00,0.00,97.08,58.45
vs. Kraken,-1702.03,-17.02,1.20,11.14,0.00,0.00,98.80,58.74
vs. Predator,28.78,0.29,2.93,55.41,0.00,0.00,97.07,58.25
vs. Valkyrie,-40.39,-0.40,2.95,48.00,0.00,0.00,97.05,58.48
vs. Artillery,-94.97,-0.95,2.92,45.15,0.00,0.00,97.08,58.56
vs. Advanced Destroyer,-13.53,-0.14,2.90,50.58,0.00,0.00,97.10,58.40
vs. Shade,-112.47,-1.12,2.89,42.74,0.00,0.00,97.11,58.63
vs. Ranking,0.02,1.42,0.00,0.00,100.00,58.17,0.00,0.00
vs. Aggression,1.42,1.42,0.00,0.00,100.00,58.17,0.00,0.00
