Name,MarginalValue,NormalizedMarginalValue,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Kraken,11335.94,0.08,4.0,58.6,3.6,41.3,92.4,50.3
Value,11335.94,0.00,4.0,58.6,3.6,41.3,92.4,50.3
Valkyrie,350.29,-0.20,3.8,41.0,3.9,49.2,92.2,50.8
Value,350.29,0.00,3.8,41.0,3.9,49.2,92.2,50.8
Artillery,257.75,-0.41,4.2,41.8,3.8,54.3,92.0,50.6
Value,257.75,0.00,4.2,41.8,3.8,54.3,92.0,50.6
Advancedbot,106.05,1.12,4.0,60.2,3.9,41.2,92.1,50.3
Value,106.05,0.00,4.0,60.2,3.9,41.2,92.1,50.3
Advanced Destroyer,540.27,0.23,4.3,51.0,3.8,46.0,91.9,50.5
Value,540.27,0.00,4.3,51.0,3.8,46.0,91.9,50.5
Skill,-0.01,-0.01,51.0,49.8,49.0,50.9,0.0,0.0
