Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Beetle,39.33,0.39,13.44,54.54,0.00,0.00,86.56,48.97
vs. Blink,11.50,0.11,13.40,47.27,0.00,0.00,86.60,50.10
vs. Blink Hunter,70.89,0.71,13.39,59.71,0.00,0.00,86.61,48.17
vs. Gunbot,0.84,0.01,13.34,43.23,0.00,0.00,86.66,50.72
vs. Missilebot,38.55,0.39,13.26,54.32,0.00,0.00,86.74,49.02
vs. Wasp,1.81,0.02,13.27,48.24,0.00,0.00,86.73,49.95
vs. Hornet,74.70,0.75,13.25,59.38,0.00,0.00,86.75,48.24
vs. Knight,-31.46,-0.31,13.18,39.31,0.00,0.00,86.82,51.30
vs. Crossbow,1.36,0.01,13.35,51.58,0.00,0.00,86.65,49.43
vs. Ballista,15.87,0.16,5.88,52.77,0.00,0.00,94.12,49.53
vs. King Crab,-76.69,-0.77,5.94,46.54,0.00,0.00,94.06,49.92
vs. Crusader,-119.71,-1.20,6.01,39.90,0.00,0.00,93.99,50.35
vs. Bomber,15.04,0.15,5.89,48.84,0.00,0.00,94.11,49.77
vs. Shocker,-46.40,-0.46,5.84,47.94,0.00,0.00,94.16,49.83
vs. Recall Shocker,-73.96,-0.74,5.78,42.72,0.00,0.00,94.22,50.15
vs. Mortar,-67.86,-0.68,5.87,33.23,0.00,0.00,94.13,50.75
vs. Swift Shocker,24.77,0.25,5.73,52.89,0.00,0.00,94.27,49.53
vs. Heavy Hunter,38.56,0.39,5.85,56.29,0.00,0.00,94.15,49.31
vs. Destroyer,85.69,0.86,5.90,52.28,0.00,0.00,94.10,49.56
vs. Raider,179.16,1.79,5.89,66.47,0.00,0.00,94.11,48.67
vs. Turret,-35.68,-0.36,5.82,42.80,0.00,0.00,94.18,50.15
vs. Heavy Ballista,-183.36,-1.83,4.05,37.45,0.00,0.00,95.95,50.24
vs. Gargantua,-176.48,-1.76,3.91,29.23,0.00,0.00,96.09,50.55
vs. Sniper,-75.72,-0.76,4.08,38.18,0.00,0.00,95.92,50.21
vs. Advanced Blink,-21.81,-0.22,3.98,45.69,0.00,0.00,96.02,49.89
vs. Assaultbot,-15.85,-0.16,4.00,31.49,0.00,0.00,96.00,50.48
vs. Advancedbot,9.81,0.10,3.98,39.98,0.00,0.00,96.02,50.12
vs. Behemoth,-104.90,-1.05,4.05,31.78,0.00,0.00,95.95,50.48
vs. Advanced Mortar,-71.09,-0.71,3.96,29.92,0.00,0.00,96.04,50.54
vs. Blaster,-85.69,-0.86,3.96,31.63,0.00,0.00,96.04,50.46
vs. Butterfly,-36.45,-0.36,8.92,52.45,0.00,0.00,91.08,49.45
vs. Dragonfly,-45.79,-0.46,9.00,52.21,0.00,0.00,91.00,49.47
vs. Falcon,-49.77,-0.50,8.62,43.35,0.00,0.00,91.38,50.32
vs. Airship,-22.35,-0.22,8.78,55.61,0.00,0.00,91.22,49.15
vs. Advanced Recall,28.25,0.28,8.75,51.53,0.00,0.00,91.25,49.55
vs. Mammoth,-116.12,-1.16,8.76,38.74,0.00,0.00,91.24,50.77
vs. Stinger,230.03,2.30,8.82,65.90,0.00,0.00,91.18,48.15
vs. Flak Turret,3.90,0.04,8.88,64.67,0.00,0.00,91.12,48.26
vs. Bulwark,-91.96,-0.92,4.00,37.77,0.00,0.00,96.00,50.22
vs. Katbus,-119.56,-1.20,4.05,39.49,0.00,0.00,95.95,50.15
vs. Locust,-26.13,-0.26,4.28,50.64,0.00,0.00,95.72,49.68
vs. Kraken,-1174.49,-11.74,1.65,9.54,0.00,0.00,98.35,50.39
vs. Predator,76.47,0.76,4.12,57.31,0.00,0.00,95.88,49.39
vs. Valkyrie,-27.99,-0.28,4.03,53.59,0.00,0.00,95.97,49.56
vs. Artillery,-86.96,-0.87,4.21,40.86,0.00,0.00,95.79,50.11
vs. Advanced Destroyer,70.05,0.70,4.06,51.38,0.00,0.00,95.94,49.65
vs. Shade,-121.12,-1.21,4.16,41.33,0.00,0.00,95.84,50.08
vs. Ranking,0.00,0.14,0.00,0.00,100.00,49.72,0.00,0.00
vs. Aggression,-0.06,-0.06,0.00,0.00,100.00,49.72,0.00,0.00
