Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Heavy Hunter,14.30,0.14,6.08,64.23,0.00,0.00,93.92,62.10
Destroyer,-48.70,-0.49,6.05,62.24,0.00,0.00,93.95,62.23
Raider,-34.65,-0.35,6.06,47.91,0.00,0.00,93.94,63.16
Turret,-22.44,-0.22,6.02,66.24,0.00,0.00,93.98,61.97
Heavy Ballista,-255.67,-2.56,4.76,62.83,0.00,0.00,95.24,62.20
Gargantua,-118.18,-1.18,4.71,75.51,0.00,0.00,95.29,61.57
Sniper,-140.23,-1.40,4.69,61.93,0.00,0.00,95.31,62.25
Advanced Blink,-49.46,-0.49,4.82,63.34,0.00,0.00,95.18,62.18
Assaultbot,-22.20,-0.22,4.75,68.27,0.00,0.00,95.25,61.93
Advancedbot,-14.86,-0.15,4.85,69.68,0.00,0.00,95.15,61.85
Behemoth,-95.61,-0.96,4.73,67.45,0.00,0.00,95.27,61.97
Advanced Mortar,-101.93,-1.02,4.70,73.20,0.00,0.00,95.30,61.69
Blaster,-118.68,-1.19,4.87,71.06,0.00,0.00,95.13,61.78
Butterfly,-69.48,-0.69,6.13,55.22,0.00,0.00,93.87,62.69
Dragonfly,-76.34,-0.76,6.12,56.22,0.00,0.00,93.88,62.62
Falcon,-71.48,-0.71,5.98,59.03,0.00,0.00,94.02,62.43
Airship,-42.01,-0.42,6.07,59.66,0.00,0.00,93.93,62.40
Advanced Recall,-35.90,-0.36,6.09,56.15,0.00,0.00,93.91,62.63
Mammoth,-101.85,-1.02,6.05,58.41,0.00,0.00,93.95,62.48
Stinger,-105.44,-1.05,5.98,47.71,0.00,0.00,94.02,63.15
Flak Turret,-55.72,-0.56,6.05,56.11,0.00,0.00,93.95,62.63
Bulwark,-83.31,-0.83,1.49,66.60,0.00,0.00,98.51,62.16
Katbus,-191.52,-1.92,1.51,63.75,0.00,0.00,98.49,62.21
Locust,-32.06,-0.32,1.66,53.25,0.00,0.00,98.34,62.38
Kraken,-1422.24,-14.22,0.60,86.14,0.00,0.00,99.40,62.09
Predator,-47.45,-0.47,1.57,56.52,0.00,0.00,98.43,62.32
Valkyrie,-45.08,-0.45,1.58,59.53,0.00,0.00,98.42,62.27
Artillery,-126.69,-1.27,1.52,59.05,0.00,0.00,98.48,62.28
Advanced Destroyer,-81.90,-0.82,1.52,59.24,0.00,0.00,98.48,62.28
Shade,-129.52,-1.30,1.52,57.64,0.00,0.00,98.48,62.30
Ranking,0.00,0.15,0.00,0.00,100.00,62.23,0.00,0.00
Aggression,0.33,0.33,0.00,0.00,100.00,62.23,0.00,0.00
vs. Crab,24.83,0.25,13.23,57.79,0.00,0.00,86.77,62.91
vs. Hunter,73.35,0.73,13.35,67.33,0.00,0.00,86.65,61.45
vs. Guardian Shield,79.12,0.79,13.19,62.19,0.00,0.00,86.81,62.24
vs. Recall,18.22,0.18,13.36,52.77,0.00,0.00,86.64,63.69
vs. Recall Hunter,53.29,0.53,13.40,66.10,0.00,0.00,86.60,61.63
vs. Scorpion,12.36,0.12,13.33,55.65,0.00,0.00,86.67,63.24
vs. Beetle,72.43,0.72,13.34,66.68,0.00,0.00,86.66,61.55
vs. Blink,39.99,0.40,13.19,60.86,0.00,0.00,86.81,62.44
vs. Blink Hunter,74.19,0.74,13.33,69.66,0.00,0.00,86.67,61.09
vs. Gunbot,20.42,0.20,13.30,60.60,0.00,0.00,86.70,62.48
vs. Missilebot,71.52,0.72,13.34,68.19,0.00,0.00,86.66,61.31
vs. Wasp,5.35,0.05,13.14,57.93,0.00,0.00,86.86,62.88
vs. Hornet,73.67,0.74,13.33,69.44,0.00,0.00,86.67,61.12
vs. Knight,11.10,0.11,13.36,52.63,0.00,0.00,86.64,63.71
vs. Crossbow,102.69,1.03,13.41,65.88,0.00,0.00,86.59,61.67
vs. Ballista,189.99,1.90,5.88,71.49,0.00,0.00,94.12,61.65
vs. King Crab,58.58,0.59,5.94,64.66,0.00,0.00,94.06,62.08
vs. Crusader,-25.44,-0.25,5.91,56.57,0.00,0.00,94.09,62.59
vs. Bomber,29.40,0.29,5.95,65.09,0.00,0.00,94.05,62.05
vs. Shocker,196.30,1.96,5.96,69.61,0.00,0.00,94.04,61.76
vs. Recall Shocker,163.18,1.63,6.02,64.70,0.00,0.00,93.98,62.07
vs. Mortar,33.45,0.33,5.79,49.84,0.00,0.00,94.21,62.99
vs. Swift Shocker,188.43,1.88,5.80,70.66,0.00,0.00,94.20,61.71
vs. Heavy Hunter,198.65,1.99,5.96,71.94,0.00,0.00,94.04,61.61
vs. Destroyer,205.91,2.06,5.94,69.18,0.00,0.00,94.06,61.79
vs. Raider,178.95,1.79,5.83,77.14,0.00,0.00,94.17,61.31
vs. Turret,303.10,3.03,5.97,74.19,0.00,0.00,94.03,61.47
vs. Heavy Ballista,78.43,0.78,4.03,55.30,0.00,0.00,95.97,62.52
vs. Gargantua,-128.81,-1.29,4.01,43.22,0.00,0.00,95.99,63.03
vs. Sniper,-28.41,-0.28,4.01,49.13,0.00,0.00,95.99,62.78
vs. Advanced Blink,88.56,0.89,3.98,62.62,0.00,0.00,96.02,62.21
vs. Assaultbot,14.98,0.15,4.02,52.48,0.00,0.00,95.98,62.64
vs. Advancedbot,38.90,0.39,4.04,60.50,0.00,0.00,95.96,62.30
vs. Behemoth,-118.78,-1.19,4.01,44.95,0.00,0.00,95.99,62.95
vs. Advanced Mortar,21.82,0.22,4.07,43.44,0.00,0.00,95.93,63.03
vs. Blaster,172.24,1.72,3.97,55.01,0.00,0.00,96.03,62.53
vs. Butterfly,-60.47,-0.60,8.79,56.40,0.00,0.00,91.21,62.79
vs. Dragonfly,-66.20,-0.66,8.73,56.99,0.00,0.00,91.27,62.73
vs. Falcon,-131.49,-1.31,8.81,43.13,0.00,0.00,91.19,64.08
vs. Airship,-58.70,-0.59,8.95,57.76,0.00,0.00,91.05,62.67
vs. Advanced Recall,38.64,0.39,8.73,55.85,0.00,0.00,91.27,62.84
vs. Mammoth,-17.13,-0.17,8.84,52.11,0.00,0.00,91.16,63.21
vs. Stinger,191.30,1.91,8.89,70.44,0.00,0.00,91.11,61.43
vs. Flak Turret,5.22,0.05,8.66,69.23,0.00,0.00,91.34,61.57
vs. Bulwark,-236.04,-2.36,4.06,36.65,0.00,0.00,95.94,63.31
vs. Katbus,-257.50,-2.58,4.08,39.89,0.00,0.00,95.92,63.18
vs. Locust,-21.07,-0.21,4.06,55.09,0.00,0.00,95.94,62.53
vs. Kraken,-2119.92,-21.20,1.58,7.90,0.00,0.00,98.42,63.10
vs. Predator,133.77,1.34,4.10,61.64,0.00,0.00,95.90,62.26
vs. Valkyrie,-40.82,-0.41,4.04,55.48,0.00,0.00,95.96,62.51
vs. Artillery,126.58,1.27,4.11,50.78,0.00,0.00,95.89,62.72
vs. Advanced Destroyer,73.64,0.74,4.11,51.28,0.00,0.00,95.89,62.70
vs. Shade,-83.13,-0.83,3.98,47.32,0.00,0.00,96.02,62.85
vs. Ranking,0.00,0.03,0.00,0.00,100.00,62.23,0.00,0.00
vs. Aggression,0.17,0.17,0.00,0.00,100.00,62.23,0.00,0.00
