Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Hunter,6.71,0.07,13.23,60.09,0.00,0.00,86.77,53.11
vs. Guardian Shield,-66.94,-0.67,13.29,53.10,0.00,0.00,86.71,54.18
vs. Recall,-10.85,-0.11,13.32,45.75,0.00,0.00,86.68,55.31
vs. Recall Hunter,12.56,0.13,13.34,61.33,0.00,0.00,86.66,52.91
vs. Scorpion,-1.25,-0.01,13.29,47.61,0.00,0.00,86.71,55.02
vs. Beetle,8.82,0.09,13.33,59.01,0.00,0.00,86.67,53.27
vs. Blink,-9.02,-0.09,13.29,49.41,0.00,0.00,86.71,54.74
vs. Blink Hunter,16.21,0.16,13.31,64.83,0.00,0.00,86.69,52.38
vs. Gunbot,-8.61,-0.09,13.35,43.62,0.00,0.00,86.65,55.64
vs. Missilebot,8.51,0.09,13.28,59.95,0.00,0.00,86.72,53.13
vs. Wasp,-0.52,-0.01,13.40,49.88,0.00,0.00,86.60,54.68
vs. Hornet,8.40,0.08,13.32,63.22,0.00,0.00,86.68,52.62
vs. Knight,-30.10,-0.30,13.38,42.86,0.00,0.00,86.62,55.76
vs. Crossbow,26.96,0.27,13.27,60.59,0.00,0.00,86.73,53.03
vs. Ballista,-37.86,-0.38,4.25,55.73,0.00,0.00,95.75,53.96
vs. King Crab,-33.65,-0.34,4.23,53.59,0.00,0.00,95.77,54.05
vs. Crusader,-20.56,-0.21,4.20,51.26,0.00,0.00,95.80,54.16
vs. Bomber,-20.26,-0.20,4.29,52.70,0.00,0.00,95.71,54.09
vs. Shocker,-40.64,-0.41,4.25,54.45,0.00,0.00,95.75,54.02
vs. Recall Shocker,-39.41,-0.39,4.22,50.06,0.00,0.00,95.78,54.21
vs. Mortar,-41.63,-0.42,4.22,41.32,0.00,0.00,95.78,54.59
vs. Swift Shocker,-41.12,-0.41,4.25,56.44,0.00,0.00,95.75,53.93
vs. Heavy Hunter,25.26,0.25,4.16,58.53,0.00,0.00,95.84,53.84
vs. Destroyer,9.39,0.09,4.24,57.54,0.00,0.00,95.76,53.88
vs. Raider,62.80,0.63,4.22,67.64,0.00,0.00,95.78,53.43
vs. Turret,-20.56,-0.21,4.26,47.66,0.00,0.00,95.74,54.32
vs. Heavy Ballista,-68.43,-0.68,2.86,46.95,0.00,0.00,97.14,54.24
vs. Gargantua,-43.59,-0.44,2.83,37.59,0.00,0.00,97.17,54.51
vs. Sniper,-23.89,-0.24,2.87,47.83,0.00,0.00,97.13,54.22
vs. Advanced Blink,14.03,0.14,2.89,52.46,0.00,0.00,97.11,54.08
vs. Assaultbot,-7.49,-0.07,2.84,39.81,0.00,0.00,97.16,54.45
vs. Advancedbot,-6.12,-0.06,2.87,43.02,0.00,0.00,97.13,54.36
vs. Behemoth,-27.90,-0.28,2.84,41.72,0.00,0.00,97.16,54.39
vs. Advanced Mortar,-30.05,-0.30,2.92,35.42,0.00,0.00,97.08,54.59
vs. Blaster,-34.93,-0.35,2.88,39.76,0.00,0.00,97.12,54.46
vs. Butterfly,-20.73,-0.21,6.37,48.78,0.00,0.00,93.63,54.39
vs. Dragonfly,-22.55,-0.23,6.34,46.75,0.00,0.00,93.66,54.53
vs. Falcon,-29.44,-0.29,6.33,44.11,0.00,0.00,93.67,54.71
vs. Airship,-12.09,-0.12,6.31,48.61,0.00,0.00,93.69,54.40
vs. Advanced Recall,-12.69,-0.13,6.37,51.31,0.00,0.00,93.63,54.22
vs. Mammoth,-25.34,-0.25,6.36,48.02,0.00,0.00,93.64,54.44
vs. Stinger,-14.17,-0.14,6.35,61.52,0.00,0.00,93.65,53.53
vs. Flak Turret,19.34,0.19,6.36,59.62,0.00,0.00,93.64,53.66
vs. Bulwark,-39.22,-0.39,2.85,38.26,0.00,0.00,97.15,54.50
vs. Katbus,-47.10,-0.47,2.87,42.62,0.00,0.00,97.13,54.37
vs. Locust,-10.56,-0.11,2.95,49.43,0.00,0.00,97.05,54.17
vs. Kraken,-609.18,-6.09,1.21,15.90,0.00,0.00,98.79,54.50
vs. Predator,17.57,0.18,2.96,56.68,0.00,0.00,97.04,53.95
vs. Valkyrie,-7.08,-0.07,2.95,49.73,0.00,0.00,97.05,54.17
vs. Artillery,-35.94,-0.36,2.88,47.41,0.00,0.00,97.12,54.23
vs. Advanced Destroyer,26.12,0.26,2.89,53.45,0.00,0.00,97.11,54.05
vs. Shade,-36.30,-0.36,2.91,45.92,0.00,0.00,97.09,54.28
vs. Ranking,0.02,1.27,0.00,0.00,100.00,54.03,0.00,0.00
vs. Aggression,1.29,1.29,0.00,0.00,100.00,54.03,0.00,0.00
