Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Ranking,0.00,0.01,0.00,0.00,100.00,49.41,0.00,0.00
Aggression,-0.03,-0.03,0.00,0.00,100.00,49.41,0.00,0.00
vs. Crab,15.06,0.15,13.31,46.31,0.00,0.00,86.69,49.89
vs. Hunter,6.61,0.07,13.20,53.09,0.00,0.00,86.80,48.85
vs. Guardian Shield,-0.18,-0.00,13.19,50.31,0.00,0.00,86.81,49.27
vs. Recall,2.88,0.03,13.31,41.45,0.00,0.00,86.69,50.63
vs. Recall Hunter,1.73,0.02,13.36,53.95,0.00,0.00,86.64,48.71
vs. Scorpion,8.40,0.08,13.35,43.71,0.00,0.00,86.65,50.29
vs. Beetle,7.21,0.07,13.33,51.56,0.00,0.00,86.67,49.08
vs. Blink,11.55,0.12,13.37,46.78,0.00,0.00,86.63,49.82
vs. Blink Hunter,6.00,0.06,13.30,58.84,0.00,0.00,86.70,47.97
vs. Gunbot,4.03,0.04,13.35,42.75,0.00,0.00,86.65,50.44
vs. Missilebot,5.42,0.05,13.35,52.41,0.00,0.00,86.65,48.95
vs. Wasp,5.37,0.05,13.35,47.23,0.00,0.00,86.65,49.75
vs. Hornet,9.04,0.09,13.26,57.90,0.00,0.00,86.74,48.11
vs. Knight,24.41,0.24,13.28,42.10,0.00,0.00,86.72,50.53
vs. Crossbow,13.68,0.14,13.40,52.90,0.00,0.00,86.60,48.87
vs. Ballista,13.09,0.13,4.22,53.88,0.00,0.00,95.78,49.21
vs. King Crab,33.27,0.33,4.27,52.61,0.00,0.00,95.73,49.27
vs. Crusader,53.08,0.53,4.23,48.25,0.00,0.00,95.77,49.46
vs. Bomber,9.69,0.10,4.23,50.14,0.00,0.00,95.77,49.38
vs. Shocker,13.32,0.13,4.21,51.83,0.00,0.00,95.79,49.31
vs. Recall Shocker,0.33,0.00,4.22,47.48,0.00,0.00,95.78,49.50
vs. Mortar,5.85,0.06,4.20,37.14,0.00,0.00,95.80,49.95
vs. Swift Shocker,21.74,0.22,4.17,54.25,0.00,0.00,95.83,49.20
vs. Heavy Hunter,7.01,0.07,4.20,52.69,0.00,0.00,95.80,49.27
vs. Destroyer,31.70,0.32,4.18,50.49,0.00,0.00,95.82,49.36
vs. Raider,1.83,0.02,4.23,64.05,0.00,0.00,95.77,48.76
vs. Turret,-3.35,-0.03,4.23,43.24,0.00,0.00,95.77,49.68
vs. Heavy Ballista,32.49,0.32,2.80,44.58,0.00,0.00,97.20,49.55
vs. Gargantua,66.14,0.66,2.78,33.85,0.00,0.00,97.22,49.86
vs. Sniper,2.44,0.02,2.84,41.94,0.00,0.00,97.16,49.63
vs. Advanced Blink,59.00,0.59,2.77,45.83,0.00,0.00,97.23,49.51
vs. Assaultbot,3.24,0.03,2.84,38.98,0.00,0.00,97.16,49.72
vs. Advancedbot,4.66,0.05,2.88,39.55,0.00,0.00,97.12,49.70
vs. Behemoth,47.33,0.47,2.83,38.35,0.00,0.00,97.17,49.73
vs. Advanced Mortar,7.86,0.08,2.86,31.37,0.00,0.00,97.14,49.94
vs. Blaster,18.22,0.18,2.85,37.25,0.00,0.00,97.15,49.77
vs. Butterfly,39.90,0.40,6.33,46.83,0.00,0.00,93.67,49.59
vs. Dragonfly,39.45,0.39,6.38,45.81,0.00,0.00,93.62,49.66
vs. Falcon,36.84,0.37,6.27,41.73,0.00,0.00,93.73,49.93
vs. Airship,39.06,0.39,6.35,45.54,0.00,0.00,93.65,49.67
vs. Advanced Recall,1.60,0.02,6.42,46.42,0.00,0.00,93.58,49.62
vs. Mammoth,47.43,0.47,6.35,44.63,0.00,0.00,93.65,49.74
vs. Stinger,17.81,0.18,6.29,57.94,0.00,0.00,93.71,48.84
vs. Flak Turret,-2.10,-0.02,6.28,55.55,0.00,0.00,93.72,49.00
vs. Bulwark,68.72,0.69,2.80,33.79,0.00,0.00,97.20,49.86
vs. Katbus,71.88,0.72,2.87,37.64,0.00,0.00,97.13,49.76
vs. Locust,12.91,0.13,2.90,45.75,0.00,0.00,97.10,49.52
vs. Kraken,231.48,2.31,1.18,12.35,0.00,0.00,98.82,49.85
vs. Predator,5.65,0.06,2.92,48.98,0.00,0.00,97.08,49.42
vs. Valkyrie,35.00,0.35,2.89,44.57,0.00,0.00,97.11,49.56
vs. Artillery,11.24,0.11,2.83,42.16,0.00,0.00,97.17,49.62
vs. Advanced Destroyer,9.70,0.10,2.92,43.20,0.00,0.00,97.08,49.60
vs. Shade,38.16,0.38,2.91,43.76,0.00,0.00,97.09,49.58
vs. Ranking,-0.00,-0.01,0.00,0.00,100.00,49.41,0.00,0.00
vs. Aggression,0.04,0.04,0.00,0.00,100.00,49.41,0.00,0.00
