Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Bulwark,-39.72,-0.40,2.84,65.76,0.00,0.00,97.16,58.60
Katbus,-49.82,-0.50,2.88,61.66,0.00,0.00,97.12,58.72
Locust,-5.18,-0.05,2.89,50.22,0.00,0.00,97.11,59.06
Kraken,-110.67,-1.11,1.16,87.55,0.00,0.00,98.84,58.46
Predator,-14.61,-0.15,2.95,50.28,0.00,0.00,97.05,59.06
Valkyrie,-15.63,-0.16,2.95,54.07,0.00,0.00,97.05,58.94
Artillery,-32.03,-0.32,2.91,56.83,0.00,0.00,97.09,58.86
Advanced Destroyer,-23.52,-0.24,2.91,54.44,0.00,0.00,97.09,58.93
Shade,-38.40,-0.38,2.92,57.31,0.00,0.00,97.08,58.85
Ranking,0.03,2.02,0.00,0.00,100.00,58.80,0.00,0.00
Aggression,2.10,2.10,0.00,0.00,100.00,58.80,0.00,0.00
vs. Crab,14.21,0.14,13.25,57.04,0.00,0.00,86.75,59.07
vs. Hunter,21.02,0.21,13.36,63.90,0.00,0.00,86.64,58.01
vs. Guardian Shield,-123.43,-1.23,13.19,57.49,0.00,0.00,86.81,59.00
vs. Recall,-18.60,-0.19,13.31,48.88,0.00,0.00,86.69,60.33
vs. Recall Hunter,20.88,0.21,13.28,64.81,0.00,0.00,86.72,57.88
vs. Scorpion,3.61,0.04,13.30,53.40,0.00,0.00,86.70,59.63
vs. Beetle,20.29,0.20,13.36,62.80,0.00,0.00,86.64,58.18
vs. Blink,-8.50,-0.08,13.29,54.06,0.00,0.00,86.71,59.53
vs. Blink Hunter,31.35,0.31,13.43,67.88,0.00,0.00,86.57,57.39
vs. Gunbot,-9.21,-0.09,13.36,48.89,0.00,0.00,86.64,60.33
vs. Missilebot,19.03,0.19,13.36,63.23,0.00,0.00,86.64,58.12
vs. Wasp,3.68,0.04,13.27,57.23,0.00,0.00,86.73,59.04
vs. Hornet,33.20,0.33,13.35,67.24,0.00,0.00,86.65,57.50
vs. Knight,-21.30,-0.21,13.23,50.00,0.00,0.00,86.77,60.14
vs. Crossbow,62.03,0.62,13.33,65.27,0.00,0.00,86.67,57.81
vs. Ballista,70.78,0.71,4.23,64.66,0.00,0.00,95.77,58.54
vs. King Crab,85.63,0.86,4.25,64.36,0.00,0.00,95.75,58.55
vs. Crusader,20.46,0.20,4.18,57.30,0.00,0.00,95.82,58.87
vs. Bomber,-6.49,-0.06,4.27,60.42,0.00,0.00,95.73,58.73
vs. Shocker,46.76,0.47,4.23,63.09,0.00,0.00,95.77,58.61
vs. Recall Shocker,13.99,0.14,4.22,59.09,0.00,0.00,95.78,58.79
vs. Mortar,-81.93,-0.82,4.20,45.95,0.00,0.00,95.80,59.36
vs. Swift Shocker,74.97,0.75,4.22,65.90,0.00,0.00,95.78,58.49
vs. Heavy Hunter,66.55,0.67,4.22,61.98,0.00,0.00,95.78,58.66
vs. Destroyer,-120.31,-1.20,4.25,50.44,0.00,0.00,95.75,59.17
vs. Raider,112.65,1.13,4.18,71.43,0.00,0.00,95.82,58.25
vs. Turret,-94.71,-0.95,4.25,47.67,0.00,0.00,95.75,59.29
vs. Heavy Ballista,-127.93,-1.28,2.81,51.47,0.00,0.00,97.19,59.01
vs. Gargantua,-210.62,-2.11,2.81,36.22,0.00,0.00,97.19,59.45
vs. Sniper,-75.54,-0.76,2.88,49.02,0.00,0.00,97.12,59.09
vs. Advanced Blink,-112.15,-1.12,2.86,45.97,0.00,0.00,97.14,59.18
vs. Assaultbot,-23.61,-0.24,2.81,40.17,0.00,0.00,97.19,59.34
vs. Advancedbot,-17.94,-0.18,2.85,43.45,0.00,0.00,97.15,59.25
vs. Behemoth,-89.80,-0.90,2.80,43.27,0.00,0.00,97.20,59.25
vs. Advanced Mortar,-80.75,-0.81,2.84,37.34,0.00,0.00,97.16,59.43
vs. Blaster,-67.70,-0.68,2.80,43.69,0.00,0.00,97.20,59.24
vs. Butterfly,-144.20,-1.44,6.32,43.12,0.00,0.00,93.68,59.86
vs. Dragonfly,-89.32,-0.89,6.38,46.92,0.00,0.00,93.62,59.61
vs. Falcon,-107.71,-1.08,6.35,43.15,0.00,0.00,93.65,59.86
vs. Airship,-66.37,-0.66,6.38,48.40,0.00,0.00,93.62,59.51
vs. Advanced Recall,-34.63,-0.35,6.32,49.51,0.00,0.00,93.68,59.43
vs. Mammoth,-39.06,-0.39,6.32,49.63,0.00,0.00,93.68,59.42
vs. Stinger,37.43,0.37,6.33,63.14,0.00,0.00,93.67,58.51
vs. Flak Turret,6.01,0.06,6.33,61.78,0.00,0.00,93.67,58.60
vs. Bulwark,-181.96,-1.82,2.85,36.04,0.00,0.00,97.15,59.47
vs. Katbus,-196.22,-1.96,2.81,39.35,0.00,0.00,97.19,59.36
vs. Locust,-35.69,-0.36,2.91,48.09,0.00,0.00,97.09,59.12
vs. Kraken,-2088.25,-20.88,1.19,9.83,0.00,0.00,98.81,59.39
vs. Predator,55.53,0.56,2.86,55.73,0.00,0.00,97.14,58.89
vs. Valkyrie,-53.24,-0.53,2.93,48.04,0.00,0.00,97.07,59.13
vs. Artillery,-39.66,-0.40,2.88,49.59,0.00,0.00,97.12,59.07
vs. Advanced Destroyer,-106.12,-1.06,2.89,44.98,0.00,0.00,97.11,59.21
vs. Shade,-72.72,-0.73,2.91,49.01,0.00,0.00,97.09,59.09
vs. Ranking,0.03,2.01,0.00,0.00,100.00,58.80,0.00,0.00
vs. Aggression,2.00,2.00,0.00,0.00,100.00,58.80,0.00,0.00
