Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
WeaponSpeed,0.49,0.10,89.91,57.75,10.08,47.62,0.01,42.86
Range,7.36,1.10,89.86,57.76,10.13,47.55,0.02,55.00
Splash,0.00,-0.02,0.00,0.00,0.00,0.00,100.00,56.73
Heavy Ballista,-384.22,-3.84,4.77,58.83,0.00,0.00,95.23,56.62
Gargantua,-390.23,-3.90,4.73,67.58,0.00,0.00,95.27,56.19
Sniper,-186.33,-1.86,4.78,59.13,0.00,0.00,95.22,56.61
Advanced Blink,-117.03,-1.17,4.78,54.41,0.00,0.00,95.22,56.85
Assaultbot,-32.97,-0.33,4.87,64.48,0.00,0.00,95.13,56.33
Advancedbot,-31.00,-0.31,4.79,62.59,0.00,0.00,95.21,56.43
Behemoth,-155.46,-1.55,4.85,61.92,0.00,0.00,95.15,56.46
Advanced Mortar,-198.63,-1.99,4.86,69.24,0.00,0.00,95.14,56.09
Blaster,-189.60,-1.90,4.74,65.04,0.00,0.00,95.26,56.32
Butterfly,-58.43,-0.58,5.98,49.58,0.00,0.00,94.02,57.18
Dragonfly,-43.65,-0.44,6.03,49.02,0.00,0.00,93.97,57.22
Falcon,-104.37,-1.04,6.00,55.70,0.00,0.00,94.00,56.79
Airship,-19.38,-0.19,5.95,51.06,0.00,0.00,94.05,57.09
Advanced Recall,-51.13,-0.51,6.18,52.41,0.00,0.00,93.82,57.01
Mammoth,-145.33,-1.45,6.08,51.96,0.00,0.00,93.92,57.04
Stinger,-45.30,-0.45,6.10,43.16,0.00,0.00,93.90,57.61
Flak Turret,29.89,0.30,6.14,51.93,0.00,0.00,93.86,57.04
Bulwark,-218.03,-2.18,1.51,60.07,0.00,0.00,98.49,56.68
Katbus,-271.35,-2.71,1.54,59.22,0.00,0.00,98.46,56.69
Locust,-38.00,-0.38,1.56,50.05,0.00,0.00,98.44,56.83
Kraken,-2108.00,-21.08,0.69,88.54,0.00,0.00,99.31,56.51
Predator,-97.71,-0.98,1.63,50.72,0.00,0.00,98.37,56.83
Valkyrie,-66.31,-0.66,1.50,52.70,0.00,0.00,98.50,56.79
Artillery,-165.45,-1.65,1.57,52.53,0.00,0.00,98.43,56.80
Advanced Destroyer,-140.52,-1.41,1.54,55.27,0.00,0.00,98.46,56.75
Shade,-133.11,-1.33,1.55,52.53,0.00,0.00,98.45,56.80
Ranking,0.01,0.65,0.00,0.00,100.00,56.73,0.00,0.00
Aggression,0.36,0.36,0.00,0.00,100.00,56.73,0.00,0.00
vs. Crab,40.95,0.41,13.26,53.38,0.00,0.00,86.74,57.24
vs. Hunter,48.29,0.48,13.47,61.02,0.00,0.00,86.53,56.06
vs. Guardian Shield,-111.73,-1.12,13.19,57.15,0.00,0.00,86.81,56.66
vs. Recall,37.71,0.38,13.26,51.47,0.00,0.00,86.74,57.53
vs. Recall Hunter,43.39,0.43,13.12,60.50,0.00,0.00,86.88,56.16
vs. Scorpion,18.92,0.19,13.35,49.49,0.00,0.00,86.65,57.85
vs. Beetle,50.87,0.51,13.09,60.06,0.00,0.00,86.91,56.23
vs. Blink,39.53,0.40,13.15,53.17,0.00,0.00,86.85,57.27
vs. Blink Hunter,35.80,0.36,13.49,63.47,0.00,0.00,86.51,55.68
vs. Gunbot,18.23,0.18,13.17,51.87,0.00,0.00,86.83,57.47
vs. Missilebot,51.03,0.51,13.43,61.23,0.00,0.00,86.57,56.03
vs. Wasp,7.12,0.07,13.52,52.41,0.00,0.00,86.48,57.40
vs. Hornet,34.40,0.34,13.35,62.86,0.00,0.00,86.65,55.78
vs. Knight,88.76,0.89,13.25,51.51,0.00,0.00,86.75,57.53
vs. Crossbow,101.57,1.02,13.46,61.49,0.00,0.00,86.54,55.99
vs. Ballista,165.13,1.65,5.99,66.25,0.00,0.00,94.01,56.12
vs. King Crab,168.86,1.69,6.02,65.28,0.00,0.00,93.98,56.18
vs. Crusader,198.05,1.98,5.94,60.17,0.00,0.00,94.06,56.51
vs. Bomber,35.62,0.36,5.95,57.32,0.00,0.00,94.05,56.69
vs. Shocker,196.45,1.96,5.96,66.39,0.00,0.00,94.04,56.12
vs. Recall Shocker,189.77,1.90,5.92,59.80,0.00,0.00,94.08,56.54
vs. Mortar,17.35,0.17,5.96,25.53,0.00,0.00,94.04,58.71
vs. Swift Shocker,143.66,1.44,5.86,66.81,0.00,0.00,94.14,56.10
vs. Heavy Hunter,99.90,1.00,5.80,65.24,0.00,0.00,94.20,56.20
vs. Destroyer,63.85,0.64,5.97,51.36,0.00,0.00,94.03,57.07
vs. Raider,23.43,0.23,5.89,69.18,0.00,0.00,94.11,55.95
vs. Turret,88.64,0.89,5.95,50.75,0.00,0.00,94.05,57.11
vs. Heavy Ballista,471.74,4.72,3.93,54.35,0.00,0.00,96.07,56.83
vs. Gargantua,363.92,3.64,3.87,46.10,0.00,0.00,96.13,57.16
vs. Sniper,16.15,0.16,4.05,30.57,0.00,0.00,95.95,57.83
vs. Advanced Blink,21.82,0.22,4.02,46.80,0.00,0.00,95.98,57.15
vs. Assaultbot,22.84,0.23,4.03,45.59,0.00,0.00,95.97,57.20
vs. Advancedbot,36.74,0.37,4.07,49.80,0.00,0.00,95.93,57.02
vs. Behemoth,104.17,1.04,3.95,45.73,0.00,0.00,96.05,57.18
vs. Advanced Mortar,22.60,0.23,4.10,23.07,0.00,0.00,95.90,58.17
vs. Blaster,256.29,2.56,4.06,49.67,0.00,0.00,95.94,57.03
vs. Butterfly,-24.98,-0.25,8.78,47.94,0.00,0.00,91.22,57.58
vs. Dragonfly,-15.25,-0.15,8.84,51.68,0.00,0.00,91.16,57.22
vs. Falcon,-17.99,-0.18,8.86,39.94,0.00,0.00,91.14,58.36
vs. Airship,-26.20,-0.26,8.86,50.60,0.00,0.00,91.14,57.33
vs. Advanced Recall,71.28,0.71,8.81,57.15,0.00,0.00,91.19,56.69
vs. Mammoth,196.38,1.96,8.79,53.53,0.00,0.00,91.21,57.04
vs. Stinger,81.97,0.82,8.76,64.89,0.00,0.00,91.24,55.95
vs. Flak Turret,-46.75,-0.47,8.67,61.74,0.00,0.00,91.33,56.25
vs. Bulwark,-10.56,-0.11,3.96,32.74,0.00,0.00,96.04,57.72
vs. Katbus,23.72,0.24,4.02,33.99,0.00,0.00,95.98,57.68
vs. Locust,5.67,0.06,4.11,46.94,0.00,0.00,95.89,57.15
vs. Kraken,138.23,1.38,1.57,7.76,0.00,0.00,98.43,57.51
vs. Predator,-2.42,-0.02,4.10,45.32,0.00,0.00,95.90,57.22
vs. Valkyrie,-4.44,-0.04,4.19,47.18,0.00,0.00,95.81,57.15
vs. Artillery,29.67,0.30,4.10,34.31,0.00,0.00,95.90,57.69
vs. Advanced Destroyer,6.10,0.06,4.04,34.50,0.00,0.00,95.96,57.66
vs. Shade,37.22,0.37,4.10,41.19,0.00,0.00,95.90,57.39
vs. Ranking,0.01,0.73,0.00,0.00,100.00,56.73,0.00,0.00
vs. Aggression,0.81,0.81,0.00,0.00,100.00,56.73,0.00,0.00
