Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Blaster,-91.58,-0.92,2.84,42.72,0.00,0.00,97.16,58.66
vs. Butterfly,-45.86,-0.46,6.38,53.81,0.00,0.00,93.62,58.50
vs. Dragonfly,-51.50,-0.52,6.40,51.45,0.00,0.00,93.60,58.67
vs. Falcon,-77.52,-0.78,6.36,48.42,0.00,0.00,93.64,58.87
vs. Airship,-33.19,-0.33,6.41,53.54,0.00,0.00,93.59,58.52
vs. Advanced Recall,-31.97,-0.32,6.37,54.58,0.00,0.00,93.63,58.45
vs. Mammoth,-39.97,-0.40,6.33,53.30,0.00,0.00,93.67,58.54
vs. Stinger,-26.51,-0.27,6.39,66.44,0.00,0.00,93.61,57.64
vs. Flak Turret,16.35,0.16,6.36,64.44,0.00,0.00,93.64,57.78
vs. Bulwark,-122.47,-1.22,2.91,43.94,0.00,0.00,97.09,58.63
vs. Katbus,-135.02,-1.35,2.89,47.36,0.00,0.00,97.11,58.53
vs. Locust,-23.32,-0.23,2.92,54.34,0.00,0.00,97.08,58.32
vs. Kraken,-1461.35,-14.61,1.20,22.21,0.00,0.00,98.80,58.64
vs. Predator,32.47,0.32,2.92,62.17,0.00,0.00,97.08,58.09
vs. Valkyrie,-28.04,-0.28,2.90,54.05,0.00,0.00,97.10,58.33
vs. Artillery,-87.14,-0.87,2.90,51.21,0.00,0.00,97.10,58.41
vs. Advanced Destroyer,13.86,0.14,2.92,58.72,0.00,0.00,97.08,58.19
vs. Shade,-94.22,-0.94,2.91,49.25,0.00,0.00,97.09,58.47
vs. Ranking,0.03,2.42,0.00,0.00,100.00,58.20,0.00,0.00
vs. Aggression,2.44,2.44,0.00,0.00,100.00,58.20,0.00,0.00
