Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Turret,-20.30,-0.20,4.25,56.96,0.00,0.00,95.75,55.06
Heavy Ballista,-40.59,-0.41,2.83,55.82,0.00,0.00,97.17,55.12
Gargantua,-16.08,-0.16,2.83,70.15,0.00,0.00,97.17,54.70
Sniper,-22.66,-0.23,2.87,56.96,0.00,0.00,97.13,55.09
Advanced Blink,-0.54,-0.01,2.83,55.14,0.00,0.00,97.17,55.14
Assaultbot,-3.67,-0.04,2.85,61.45,0.00,0.00,97.15,54.96
Advancedbot,-1.55,-0.02,2.83,64.54,0.00,0.00,97.17,54.87
Behemoth,17.68,0.18,2.86,61.55,0.00,0.00,97.14,54.95
Advanced Mortar,-10.36,-0.10,2.84,71.05,0.00,0.00,97.16,54.68
Blaster,-13.55,-0.14,2.88,66.10,0.00,0.00,97.12,54.82
Butterfly,-19.96,-0.20,6.42,49.21,0.00,0.00,93.58,55.55
Dragonfly,-14.91,-0.15,6.30,50.80,0.00,0.00,93.70,55.43
Falcon,-21.69,-0.22,6.35,56.06,0.00,0.00,93.65,55.08
Airship,-19.61,-0.20,6.31,51.52,0.00,0.00,93.69,55.38
Advanced Recall,-8.05,-0.08,6.38,53.89,0.00,0.00,93.62,55.23
Mammoth,17.62,0.18,6.37,53.90,0.00,0.00,93.63,55.23
Stinger,-22.57,-0.23,6.32,40.05,0.00,0.00,93.68,56.16
Flak Turret,-37.04,-0.37,6.31,41.31,0.00,0.00,93.69,56.07
Bulwark,-35.03,-0.35,2.89,64.67,0.00,0.00,97.11,54.86
Katbus,-42.01,-0.42,2.89,59.98,0.00,0.00,97.11,55.00
Locust,-6.10,-0.06,2.94,48.63,0.00,0.00,97.06,55.34
Kraken,-63.03,-0.63,1.15,88.02,0.00,0.00,98.85,54.76
Predator,-19.18,-0.19,2.96,48.71,0.00,0.00,97.04,55.34
Valkyrie,-15.22,-0.15,2.92,51.82,0.00,0.00,97.08,55.24
Artillery,-21.83,-0.22,2.96,55.41,0.00,0.00,97.04,55.13
Advanced Destroyer,-18.55,-0.19,2.91,53.36,0.00,0.00,97.09,55.19
Shade,-31.17,-0.31,2.85,56.71,0.00,0.00,97.15,55.09
Ranking,0.02,1.52,0.00,0.00,100.00,55.14,0.00,0.00
Aggression,1.48,1.48,0.00,0.00,100.00,55.14,0.00,0.00
vs. Crab,0.25,0.00,13.37,50.77,0.00,0.00,86.63,55.81
vs. Hunter,24.49,0.24,13.35,61.03,0.00,0.00,86.65,54.23
vs. Guardian Shield,-49.50,-0.50,13.13,54.18,0.00,0.00,86.87,55.29
vs. Recall,-11.74,-0.12,13.30,45.89,0.00,0.00,86.70,56.56
vs. Recall Hunter,27.01,0.27,13.30,61.64,0.00,0.00,86.70,54.14
vs. Scorpion,-5.29,-0.05,13.36,45.88,0.00,0.00,86.64,56.57
vs. Beetle,22.94,0.23,13.36,59.48,0.00,0.00,86.64,54.47
vs. Blink,-6.98,-0.07,13.27,49.81,0.00,0.00,86.73,55.96
vs. Blink Hunter,35.91,0.36,13.48,65.25,0.00,0.00,86.52,53.57
vs. Gunbot,-1.74,-0.02,13.35,49.28,0.00,0.00,86.65,56.04
vs. Missilebot,22.84,0.23,13.29,60.32,0.00,0.00,86.71,54.35
vs. Wasp,-2.78,-0.03,13.29,50.67,0.00,0.00,86.71,55.83
vs. Hornet,40.23,0.40,13.35,64.98,0.00,0.00,86.65,53.63
vs. Knight,-21.07,-0.21,13.25,46.19,0.00,0.00,86.75,56.51
vs. Crossbow,61.74,0.62,13.27,61.82,0.00,0.00,86.73,54.12
vs. Ballista,-25.14,-0.25,4.21,57.78,0.00,0.00,95.79,55.02
vs. King Crab,28.57,0.29,4.26,59.77,0.00,0.00,95.74,54.93
vs. Crusader,-6.67,-0.07,4.22,53.92,0.00,0.00,95.78,55.19
vs. Bomber,-38.91,-0.39,4.22,52.51,0.00,0.00,95.78,55.26
vs. Shocker,-48.33,-0.48,4.29,55.17,0.00,0.00,95.71,55.14
vs. Recall Shocker,-69.75,-0.70,4.26,51.46,0.00,0.00,95.74,55.30
vs. Mortar,-115.95,-1.16,4.26,38.46,0.00,0.00,95.74,55.88
vs. Swift Shocker,-11.79,-0.12,4.24,57.43,0.00,0.00,95.76,55.04
vs. Heavy Hunter,53.34,0.53,4.26,59.17,0.00,0.00,95.74,54.96
vs. Destroyer,12.59,0.13,4.20,57.31,0.00,0.00,95.80,55.05
vs. Raider,119.57,1.20,4.19,69.44,0.00,0.00,95.81,54.52
vs. Turret,-66.96,-0.67,4.24,46.84,0.00,0.00,95.76,55.51
vs. Heavy Ballista,-191.91,-1.92,2.80,46.09,0.00,0.00,97.20,55.40
vs. Gargantua,-165.87,-1.66,2.80,34.77,0.00,0.00,97.20,55.73
vs. Sniper,-90.02,-0.90,2.85,44.81,0.00,0.00,97.15,55.44
vs. Advanced Blink,32.94,0.33,2.86,53.96,0.00,0.00,97.14,55.18
vs. Assaultbot,-19.84,-0.20,2.85,39.33,0.00,0.00,97.15,55.61
vs. Advancedbot,-14.39,-0.14,2.83,40.81,0.00,0.00,97.17,55.56
vs. Behemoth,-86.82,-0.87,2.86,40.40,0.00,0.00,97.14,55.57
vs. Advanced Mortar,-106.43,-1.06,2.85,31.87,0.00,0.00,97.15,55.82
vs. Blaster,-101.82,-1.02,2.87,37.58,0.00,0.00,97.13,55.66
vs. Butterfly,-69.39,-0.69,6.32,48.54,0.00,0.00,93.68,55.59
vs. Dragonfly,-87.37,-0.87,6.33,45.58,0.00,0.00,93.67,55.79
vs. Falcon,-92.88,-0.93,6.34,41.13,0.00,0.00,93.66,56.09
vs. Airship,-53.37,-0.53,6.42,47.58,0.00,0.00,93.58,55.66
vs. Advanced Recall,-24.67,-0.25,6.40,49.20,0.00,0.00,93.60,55.55
vs. Mammoth,-46.12,-0.46,6.38,48.85,0.00,0.00,93.62,55.57
vs. Stinger,56.48,0.56,6.32,63.01,0.00,0.00,93.68,54.61
vs. Flak Turret,15.93,0.16,6.33,60.03,0.00,0.00,93.67,54.81
vs. Bulwark,-148.46,-1.48,2.88,34.48,0.00,0.00,97.12,55.75
vs. Katbus,-173.16,-1.73,2.86,39.01,0.00,0.00,97.14,55.62
vs. Locust,-35.81,-0.36,2.94,47.92,0.00,0.00,97.06,55.36
vs. Kraken,-1717.82,-17.18,1.19,10.70,0.00,0.00,98.81,55.67
vs. Predator,28.52,0.29,2.92,54.50,0.00,0.00,97.08,55.16
vs. Valkyrie,-47.95,-0.48,2.89,48.17,0.00,0.00,97.11,55.35
vs. Artillery,-98.47,-0.98,2.96,44.70,0.00,0.00,97.04,55.46
vs. Advanced Destroyer,-32.28,-0.32,2.94,48.79,0.00,0.00,97.06,55.33
vs. Shade,-123.52,-1.24,2.92,41.46,0.00,0.00,97.08,55.55
vs. Ranking,0.02,1.60,0.00,0.00,100.00,55.14,0.00,0.00
vs. Aggression,1.54,1.54,0.00,0.00,100.00,55.14,0.00,0.00
