Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Assaultbot,-22.83,-0.23,2.86,34.03,0.00,0.00,97.14,44.39
vs. Advancedbot,-22.09,-0.22,2.84,34.18,0.00,0.00,97.16,44.38
vs. Behemoth,-120.08,-1.20,2.82,32.26,0.00,0.00,97.18,44.43
vs. Advanced Mortar,-139.99,-1.40,2.81,27.45,0.00,0.00,97.19,44.57
vs. Blaster,-132.85,-1.33,2.82,33.53,0.00,0.00,97.18,44.40
vs. Butterfly,33.97,0.34,6.32,51.15,0.00,0.00,93.68,43.61
vs. Dragonfly,160.59,1.61,6.41,56.06,0.00,0.00,93.59,43.27
vs. Falcon,-1.46,-0.01,6.37,46.22,0.00,0.00,93.63,43.94
vs. Airship,197.85,1.98,6.43,57.09,0.00,0.00,93.57,43.20
vs. Advanced Recall,-44.00,-0.44,6.33,43.98,0.00,0.00,93.67,44.10
vs. Mammoth,-150.67,-1.51,6.35,40.59,0.00,0.00,93.65,44.33
vs. Stinger,-12.57,-0.13,6.27,58.46,0.00,0.00,93.73,43.13
vs. Flak Turret,41.00,0.41,6.34,61.09,0.00,0.00,93.66,42.94
vs. Bulwark,-73.84,-0.74,2.88,39.75,0.00,0.00,97.12,44.22
vs. Katbus,-208.95,-2.09,2.93,41.16,0.00,0.00,97.07,44.18
vs. Locust,51.01,0.51,2.91,56.16,0.00,0.00,97.09,43.73
vs. Kraken,-2554.84,-25.55,1.19,11.13,0.00,0.00,98.81,44.49
vs. Predator,18.35,0.18,2.90,54.37,0.00,0.00,97.10,43.78
vs. Valkyrie,144.13,1.44,2.89,54.46,0.00,0.00,97.11,43.78
vs. Artillery,-116.91,-1.17,2.89,45.61,0.00,0.00,97.11,44.04
vs. Advanced Destroyer,-177.41,-1.77,2.90,39.81,0.00,0.00,97.10,44.22
vs. Shade,81.44,0.81,2.93,52.46,0.00,0.00,97.07,43.84
vs. Ranking,0.01,0.77,0.00,0.00,100.00,44.09,0.00,0.00
vs. Aggression,0.59,0.59,0.00,0.00,100.00,44.09,0.00,0.00
