Name,MarginalValue,NormalizedMarginalValue,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Heavy Ballista,-288.95,-1.33,3.8,40.0,1.5,75.0,94.6,48.6
Value,-288.95,0.00,3.8,40.0,1.5,75.0,94.6,48.6
Predator,-173.61,-1.40,0.8,0.0,3.1,50.0,96.2,49.0
Value,-173.61,0.00,0.8,0.0,3.1,50.0,96.2,49.0
Sniper,-110.99,-1.25,1.1,100.0,1.5,25.0,97.3,48.4
Value,-110.99,0.00,1.1,100.0,1.5,25.0,97.3,48.4
Advanced Blink,187.11,0.07,1.9,100.0,1.5,0.0,96.6,48.4
Value,187.11,0.00,1.9,100.0,1.5,0.0,96.6,48.4
Assaultbot,10.36,-0.79,2.7,57.1,2.7,57.1,94.6,48.2
Value,10.36,0.00,2.7,57.1,2.7,57.1,94.6,48.2
Behemoth,-47.21,-1.19,1.1,66.7,2.7,57.1,96.2,48.2
Value,-47.21,0.00,1.1,66.7,2.7,57.1,96.2,48.2
Gargantua,400.83,-0.54,3.1,62.5,0.4,100.0,96.6,48.0
Value,400.83,0.00,3.1,62.5,0.4,100.0,96.6,48.0
Butterfly,-10.41,-1.02,6.9,38.9,6.1,56.2,87.0,48.9
Value,-10.41,0.00,6.9,38.9,6.1,56.2,87.0,48.9
Dragonfly,-315.51,-1.72,3.4,22.2,3.8,40.0,92.7,50.0
Value,-315.51,0.00,3.4,22.2,3.8,40.0,92.7,50.0
Falcon,-232.74,-1.53,5.0,61.5,4.6,41.7,90.4,48.3
Value,-232.74,0.00,5.0,61.5,4.6,41.7,90.4,48.3
Airship,-145.30,-1.33,5.4,42.9,4.2,72.7,90.4,47.9
Value,-145.30,0.00,5.4,42.9,4.2,72.7,90.4,47.9
Advanced Recall,118.95,-0.32,3.8,60.0,5.0,46.2,91.2,48.3
Value,118.95,0.00,3.8,60.0,5.0,46.2,91.2,48.3
Mammoth,125.58,-0.71,5.7,26.7,4.6,33.3,89.7,50.9
Value,125.58,0.00,5.7,26.7,4.6,33.3,89.7,50.9
Stinger,21.18,-0.95,1.5,75.0,3.4,44.4,95.0,48.4
Value,21.18,0.00,1.5,75.0,3.4,44.4,95.0,48.4
Flak Turret,264.49,-0.41,4.2,54.5,3.8,20.0,92.0,49.6
Value,264.49,0.00,4.2,54.5,3.8,20.0,92.0,49.6
Bulwark,659.64,-0.25,2.7,85.7,1.1,33.3,96.2,47.8
Value,659.64,0.00,2.7,85.7,1.1,33.3,96.2,47.8
Katbus,361.25,-0.59,2.7,57.1,1.9,80.0,95.4,47.8
Value,361.25,0.00,2.7,57.1,1.9,80.0,95.4,47.8
Locust,-10.30,-1.06,3.1,75.0,1.5,50.0,95.4,47.8
Value,-10.30,0.00,3.1,75.0,1.5,50.0,95.4,47.8
Kraken,8593.90,-0.18,2.3,66.7,1.5,0.0,96.2,49.0
Value,8593.90,0.00,2.3,66.7,1.5,0.0,96.2,49.0
Valkyrie,-15.10,-1.03,2.7,42.9,1.9,60.0,95.4,48.6
Value,-15.10,0.00,2.7,42.9,1.9,60.0,95.4,48.6
Artillery,-563.86,-2.29,1.5,25.0,3.1,50.0,95.4,49.0
Value,-563.86,0.00,1.5,25.0,3.1,50.0,95.4,49.0
Advancedbot,72.72,0.45,3.1,87.5,1.9,60.0,95.0,47.2
Value,72.72,0.00,3.1,87.5,1.9,60.0,95.0,47.2
Advanced Destroyer,627.88,0.44,2.7,57.1,1.1,33.3,96.2,48.6
Value,627.88,0.00,2.7,57.1,1.1,33.3,96.2,48.6
Skill,-0.09,-0.09,44.1,46.1,55.9,50.7,0.0,0.0
