Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Flak Turret,-48.53,-0.49,10.74,57.33,0.00,0.00,89.26,62.88
Matter,-0.09,-0.22,79.92,63.71,20.06,56.58,0.02,68.42
Energy,1.47,3.68,80.02,63.64,19.96,56.88,0.02,40.00
Bandwidth,-6.77,-0.68,80.47,63.77,19.51,56.13,0.02,64.71
Health,0.03,2.44,79.87,63.60,20.09,57.07,0.04,50.00
Radius,-87.74,-1.93,79.99,63.70,19.97,56.64,0.03,51.72
Speed,71.72,3.76,80.07,63.86,19.90,55.95,0.03,54.17
Damage,2.13,5.96,79.93,63.83,20.03,56.14,0.04,42.42
Duration,-1581.63,-7.91,80.01,63.72,19.97,56.51,0.03,63.64
Windup,0.00,-0.50,0.00,0.00,0.00,0.00,100.00,62.28
Recoil,0.00,0.65,0.00,0.00,0.00,0.00,100.00,62.28
WeaponSpeed,-11.91,-1.79,79.90,63.81,20.07,56.23,0.03,53.85
Range,86.37,8.64,80.05,63.93,19.92,55.68,0.03,60.00
Splash,0.00,-1.46,0.00,0.00,0.00,0.00,100.00,62.28
Katbus,-118.69,-1.19,8.62,69.68,0.00,0.00,91.38,61.58
Locust,-44.07,-0.44,8.59,55.21,0.00,0.00,91.41,62.95
Kraken,-1568.38,-15.68,3.39,87.30,0.00,0.00,96.61,61.40
Predator,-53.30,-0.53,8.71,57.22,0.00,0.00,91.29,62.77
Valkyrie,-100.77,-1.01,8.52,55.95,0.00,0.00,91.48,62.87
Artillery,-58.89,-0.59,8.61,69.96,0.00,0.00,91.39,61.56
Advanced Destroyer,-49.11,-0.49,8.71,67.65,0.00,0.00,91.29,61.77
Shade,-105.82,-1.06,8.61,63.38,0.00,0.00,91.39,62.18
Ranking,0.00,0.15,0.00,0.00,100.00,62.28,0.00,0.00
Aggression,-0.57,-0.57,0.00,0.00,100.00,62.28,0.00,0.00
vs. Crab,13.96,0.14,13.36,60.76,0.00,0.00,86.64,62.52
vs. Hunter,9.56,0.10,13.16,60.14,0.00,0.00,86.84,62.61
vs. Guardian Shield,58.78,0.59,13.01,66.43,0.00,0.00,86.99,61.66
vs. Recall,23.16,0.23,13.33,63.94,0.00,0.00,86.67,62.03
vs. Recall Hunter,15.15,0.15,13.21,61.93,0.00,0.00,86.79,62.34
vs. Scorpion,3.32,0.03,13.31,55.18,0.00,0.00,86.69,63.37
vs. Beetle,41.15,0.41,13.22,64.79,0.00,0.00,86.78,61.90
vs. Blink,28.67,0.29,13.29,64.81,0.00,0.00,86.71,61.89
vs. Blink Hunter,19.17,0.19,13.59,64.84,0.00,0.00,86.41,61.88
vs. Gunbot,13.66,0.14,13.31,63.99,0.00,0.00,86.69,62.02
vs. Missilebot,8.87,0.09,13.21,59.06,0.00,0.00,86.79,62.77
vs. Wasp,4.41,0.04,13.23,61.34,0.00,0.00,86.77,62.43
vs. Hornet,10.67,0.11,13.44,64.24,0.00,0.00,86.56,61.98
vs. Knight,56.04,0.56,13.32,63.19,0.00,0.00,86.68,62.14
vs. Crossbow,20.17,0.20,13.34,59.78,0.00,0.00,86.66,62.67
vs. Ballista,157.95,1.58,6.03,69.06,0.00,0.00,93.97,61.85
vs. King Crab,99.59,1.00,6.13,66.14,0.00,0.00,93.87,62.03
vs. Crusader,74.88,0.75,5.89,60.24,0.00,0.00,94.11,62.41
vs. Bomber,23.03,0.23,5.89,62.87,0.00,0.00,94.11,62.25
vs. Shocker,162.07,1.62,5.92,68.29,0.00,0.00,94.08,61.90
vs. Recall Shocker,162.59,1.63,5.98,66.22,0.00,0.00,94.02,62.03
vs. Mortar,193.85,1.94,5.98,61.76,0.00,0.00,94.02,62.32
vs. Swift Shocker,125.56,1.26,5.97,67.82,0.00,0.00,94.03,61.93
vs. Heavy Hunter,-64.36,-0.64,5.91,52.08,0.00,0.00,94.09,62.92
vs. Destroyer,163.29,1.63,5.93,67.60,0.00,0.00,94.07,61.95
vs. Raider,89.02,0.89,5.90,74.84,0.00,0.00,94.10,61.49
vs. Turret,42.07,0.42,5.93,67.42,0.00,0.00,94.07,61.96
vs. Heavy Ballista,332.69,3.33,6.34,62.67,0.00,0.00,93.66,62.26
vs. Gargantua,-303.41,-3.03,6.43,33.74,0.00,0.00,93.57,64.24
vs. Sniper,230.11,2.30,6.51,63.52,0.00,0.00,93.49,62.20
vs. Advanced Blink,-86.95,-0.87,6.38,51.09,0.00,0.00,93.62,63.04
vs. Assaultbot,8.89,0.09,6.36,52.59,0.00,0.00,93.64,62.94
vs. Advancedbot,-26.99,-0.27,6.55,37.03,0.00,0.00,93.45,64.05
vs. Behemoth,-15.32,-0.15,6.43,49.42,0.00,0.00,93.57,63.17
vs. Advanced Mortar,-116.39,-1.16,6.47,39.23,0.00,0.00,93.53,63.88
vs. Blaster,14.39,0.14,6.52,46.72,0.00,0.00,93.48,63.37
vs. Butterfly,146.75,1.47,8.92,73.22,0.00,0.00,91.08,61.21
vs. Dragonfly,74.79,0.75,9.08,69.03,0.00,0.00,90.92,61.61
vs. Falcon,176.73,1.77,8.89,69.37,0.00,0.00,91.11,61.59
vs. Airship,28.08,0.28,9.11,64.22,0.00,0.00,90.89,62.09
vs. Advanced Recall,55.65,0.56,8.89,69.10,0.00,0.00,91.11,61.62
vs. Mammoth,91.40,0.91,8.91,61.20,0.00,0.00,91.09,62.39
vs. Stinger,114.51,1.15,9.04,74.73,0.00,0.00,90.96,61.05
vs. Flak Turret,-195.62,-1.96,9.05,55.32,0.00,0.00,90.95,62.97
vs. Bulwark,-104.03,-1.04,6.36,49.34,0.00,0.00,93.64,63.16
vs. Katbus,304.65,3.05,6.43,62.09,0.00,0.00,93.57,62.30
vs. Locust,26.29,0.26,6.62,67.25,0.00,0.00,93.38,61.93
vs. Kraken,-3225.62,-32.26,2.92,8.51,0.00,0.00,97.08,63.90
vs. Predator,137.77,1.38,6.73,68.54,0.00,0.00,93.27,61.83
vs. Valkyrie,-50.84,-0.51,6.39,56.27,0.00,0.00,93.61,62.69
vs. Artillery,200.04,2.00,6.47,65.81,0.00,0.00,93.53,62.04
vs. Advanced Destroyer,192.95,1.93,6.44,67.94,0.00,0.00,93.56,61.89
vs. Shade,150.75,1.51,6.49,65.50,0.00,0.00,93.51,62.06
vs. Ranking,0.00,0.18,0.00,0.00,100.00,62.28,0.00,0.00
vs. Aggression,-0.29,-0.29,0.00,0.00,100.00,62.28,0.00,0.00
