Name,MarginalValue,NormalizedMarginalValue,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Advanced Recall,139.46,-0.20,6.8,51.0,6.7,44.9,86.5,50.0
Value,139.46,0.00,6.8,51.0,6.7,44.9,86.5,50.0
Mammoth,386.67,-0.12,6.8,51.8,6.7,45.4,86.5,49.9
Value,386.67,0.00,6.8,51.8,6.7,45.4,86.5,49.9
Stinger,-60.60,-1.14,6.4,34.2,6.3,61.6,87.4,50.0
Value,-60.60,0.00,6.4,34.2,6.3,61.6,87.4,50.0
Flak Turret,-7.20,-1.02,6.2,39.4,7.0,58.5,86.8,49.7
Value,-7.20,0.00,6.2,39.4,7.0,58.5,86.8,49.7
Bulwark,443.96,-0.49,3.8,48.9,3.7,44.8,92.5,49.9
Value,443.96,0.00,3.8,48.9,3.7,44.8,92.5,49.9
Katbus,758.35,-0.13,3.6,57.7,3.4,43.9,93.0,49.6
Value,758.35,0.00,3.6,57.7,3.4,43.9,93.0,49.6
Locust,54.87,-0.69,3.8,51.4,3.5,47.1,92.7,49.7
Value,54.87,0.00,3.8,51.4,3.5,47.1,92.7,49.7
Kraken,10039.94,-0.04,3.3,71.3,3.7,32.5,93.0,49.7
Value,10039.94,0.00,3.3,71.3,3.7,32.5,93.0,49.7
Valkyrie,227.39,-0.48,3.5,49.0,3.7,46.8,92.8,49.9
Value,227.39,0.00,3.5,49.0,3.7,46.8,92.8,49.9
Artillery,202.86,-0.54,3.3,46.2,3.4,56.5,93.3,49.6
Value,202.86,0.00,3.3,46.2,3.4,56.5,93.3,49.6
Advancedbot,90.89,0.82,3.9,65.5,3.6,40.1,92.5,49.4
Value,90.89,0.00,3.9,65.5,3.6,40.1,92.5,49.4
Advanced Destroyer,332.41,-0.24,3.7,48.7,4.0,42.4,92.2,50.1
Value,332.41,0.00,3.7,48.7,4.0,42.4,92.2,50.1
Skill,-0.01,-0.01,49.9,49.5,50.1,49.9,0.0,0.0
