Name,MarginalValue,NormalizedMarginalValue,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Gargantua,1805.85,1.06,1.9,60.0,0.8,50.0,97.3,50.8
Value,1805.85,0.00,1.9,60.0,0.8,50.0,97.3,50.8
Butterfly,-208.94,-1.48,4.6,66.7,3.1,50.0,92.3,50.2
Value,-208.94,0.00,4.6,66.7,3.1,50.0,92.3,50.2
Dragonfly,372.71,-0.15,5.0,61.5,4.6,25.0,90.4,51.7
Value,372.71,0.00,5.0,61.5,4.6,25.0,90.4,51.7
Falcon,185.50,-0.58,3.4,77.8,4.6,33.3,92.0,50.8
Value,185.50,0.00,3.4,77.8,4.6,33.3,92.0,50.8
Airship,-36.24,-1.08,3.4,77.8,2.7,57.1,93.9,49.8
Value,-36.24,0.00,3.4,77.8,2.7,57.1,93.9,49.8
Advanced Recall,80.62,-0.54,3.1,87.5,4.2,36.4,92.7,50.4
Value,80.62,0.00,3.1,87.5,4.2,36.4,92.7,50.4
Mammoth,297.46,-0.32,3.8,60.0,4.2,63.6,92.0,50.0
Value,297.46,0.00,3.8,60.0,4.2,63.6,92.0,50.0
Stinger,-288.92,-1.66,2.7,42.9,3.4,55.6,93.9,51.0
Value,-288.92,0.00,2.7,42.9,3.4,55.6,93.9,51.0
Flak Turret,-329.58,-1.73,3.1,50.0,5.4,28.6,91.6,52.3
Value,-329.58,0.00,3.1,50.0,5.4,28.6,91.6,52.3
Bulwark,99.77,-0.89,2.3,83.3,1.9,20.0,95.8,50.8
Value,99.77,0.00,2.3,83.3,1.9,20.0,95.8,50.8
Katbus,-859.09,-1.98,1.9,60.0,1.5,25.0,96.6,51.2
Value,-859.09,0.00,1.9,60.0,1.5,25.0,96.6,51.2
Locust,72.47,-0.59,2.7,71.4,1.1,33.3,96.2,50.6
Value,72.47,0.00,2.7,71.4,1.1,33.3,96.2,50.6
Kraken,7825.91,-0.25,1.1,100.0,1.5,25.0,97.3,50.8
Value,7825.91,0.00,1.1,100.0,1.5,25.0,97.3,50.8
Valkyrie,35.99,-0.92,1.5,75.0,1.5,25.0,96.9,51.0
Value,35.99,0.00,1.5,75.0,1.5,25.0,96.9,51.0
Artillery,-183.10,-1.42,0.8,50.0,0.8,0.0,98.5,51.4
Value,-183.10,0.00,0.8,50.0,0.8,0.0,98.5,51.4
Advancedbot,12.54,-0.75,2.7,42.9,1.9,20.0,95.4,51.8
Value,12.54,0.00,2.7,42.9,1.9,20.0,95.4,51.8
Advanced Destroyer,574.54,0.31,2.3,66.7,0.8,50.0,96.9,50.6
Value,574.54,0.00,2.3,66.7,0.8,50.0,96.9,50.6
Skill,0.01,0.01,49.8,46.9,50.2,55.0,0.0,0.0
