Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Advanced Mortar,-1.05,-0.01,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-1.59,-0.02,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-2.56,-0.03,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-2.02,-0.02,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-2.17,-0.02,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-1.69,-0.02,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-1.00,-0.01,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-2.09,-0.02,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-2.62,-0.03,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-2.75,-0.03,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-3.84,-0.04,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-5.21,-0.05,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-0.88,-0.01,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,12.79,0.13,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-1.58,-0.02,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-1.41,-0.01,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-2.41,-0.02,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,-2.00,-0.02,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-2.83,-0.03,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,0.00,0.32,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,0.34,0.34,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,-0.32,-0.00,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,1.55,0.02,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,-11.87,-0.12,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,-3.53,-0.04,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,0.54,0.01,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,-0.16,-0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,1.72,0.02,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,-2.29,-0.02,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,2.96,0.03,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,-1.85,-0.02,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,1.45,0.01,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,-0.13,-0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,1.99,0.02,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,-6.88,-0.07,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,6.14,0.06,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,-8.06,-0.08,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,-7.63,-0.08,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,-5.18,-0.05,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,-3.23,-0.03,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,-8.93,-0.09,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-9.77,-0.10,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-12.14,-0.12,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,-7.14,-0.07,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,5.56,0.06,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,0.89,0.01,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,7.45,0.07,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-9.49,-0.09,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-20.25,-0.20,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-18.46,-0.18,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-9.17,-0.09,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,2.55,0.03,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-2.21,-0.02,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-1.89,-0.02,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-8.52,-0.09,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-10.41,-0.10,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-10.90,-0.11,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,-6.37,-0.06,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,-6.93,-0.07,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-9.74,-0.10,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,-4.23,-0.04,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-4.47,-0.04,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,-5.85,-0.06,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,-4.30,-0.04,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,3.18,0.03,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-16.57,-0.17,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-17.76,-0.18,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,-3.12,-0.03,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-188.89,-1.89,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,4.67,0.05,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,-3.59,-0.04,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-9.91,-0.10,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-0.52,-0.01,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-10.70,-0.11,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,0.00,0.29,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,0.33,0.33,0.00,0.00,100.00,49.96,0.00,0.00
Crab,2.73,0.02,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,127.89,0.93,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-46.18,-0.34,13.24,49.42,0.00,0.00,86.76,50.04
Recall,1.96,0.01,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,0.76,0.01,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,1.66,0.01,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,0.80,0.01,13.36,46.21,0.00,0.00,86.64,50.53
Blink,1.96,0.01,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,0.56,0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,1.00,0.01,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,0.84,0.01,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,0.67,0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,0.17,0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,4.34,0.03,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,1.20,0.01,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,4.20,0.03,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,8.36,0.06,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,14.27,0.10,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,2.19,0.02,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,5.71,0.04,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,5.54,0.04,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,7.06,0.05,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,4.55,0.03,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,0.31,0.00,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,5.50,0.04,4.23,48.41,0.00,0.00,95.77,50.02
Raider,0.35,0.00,4.25,33.58,0.00,0.00,95.75,50.68
Turret,1.14,0.01,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,16.73,0.12,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,11.93,0.09,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,6.02,0.04,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,9.12,0.07,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,1.89,0.01,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,0.89,0.01,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,16.81,0.12,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,3.94,0.03,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,4.21,0.03,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,3.01,0.02,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,0.99,0.01,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,4.44,0.03,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-0.41,-0.00,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,3.13,0.02,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,15.91,0.12,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,2.25,0.02,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-0.97,-0.01,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,6.42,0.05,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,15.15,0.11,2.89,59.55,0.00,0.00,97.11,49.67
Locust,0.74,0.01,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,94.65,0.69,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-0.48,-0.00,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,0.18,0.00,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,6.71,0.05,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,5.54,0.04,2.91,52.39,0.00,0.00,97.09,49.88
Shade,5.54,0.04,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,0.00,0.06,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,0.05,0.03,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,-4.45,-0.03,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,0.77,0.01,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,15.40,0.11,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,-4.25,-0.03,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,1.78,0.01,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,-2.65,-0.02,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,-0.17,-0.00,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,-3.91,-0.03,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,3.55,0.03,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,-1.66,-0.01,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,0.63,0.00,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,-1.35,-0.01,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,3.12,0.02,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,-8.76,-0.06,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,1.44,0.01,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,-9.79,-0.07,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,-7.82,-0.06,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,-13.41,-0.10,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,-6.39,-0.05,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,-14.26,-0.10,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-17.31,-0.13,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-22.83,-0.17,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,-8.33,-0.06,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,2.68,0.02,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,-7.37,-0.05,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,15.14,0.11,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-17.05,-0.12,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-41.15,-0.30,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-37.20,-0.27,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-20.44,-0.15,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,-5.71,-0.04,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-3.15,-0.02,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-3.12,-0.02,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-16.41,-0.12,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-22.65,-0.16,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-21.80,-0.16,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,26.54,0.19,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,25.44,0.18,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-0.52,-0.00,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,29.43,0.21,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-6.08,-0.04,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,-19.17,-0.14,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,2.83,0.02,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,6.88,0.05,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-11.05,-0.08,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-25.73,-0.19,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,8.00,0.06,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-299.84,-2.18,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,-0.11,-0.00,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,23.03,0.17,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-23.38,-0.17,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-14.91,-0.11,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-10.02,-0.07,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,0.00,0.07,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,0.06,0.05,0.00,0.00,100.00,49.96,0.00,0.00
Crab,-1.07,-1.07,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-0.84,-0.84,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,362.53,362.53,13.24,49.42,0.00,0.00,86.76,50.04
Recall,0.27,0.27,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,2.40,2.40,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,-0.54,-0.54,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-0.91,-0.91,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-1.05,-1.05,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-1.07,-1.07,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,-0.51,-0.51,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-0.47,-0.47,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,-0.41,-0.41,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-1.25,-1.25,13.31,40.07,0.00,0.00,86.69,51.47
Knight,-2.06,-2.06,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-1.80,-1.80,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-1.99,-1.99,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-2.91,-2.91,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,-3.34,-3.34,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-1.17,-1.17,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-2.24,-2.24,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,7.89,7.89,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-2.91,-2.91,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-2.62,-2.62,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,0.90,0.90,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-1.45,-1.45,4.23,48.41,0.00,0.00,95.77,50.02
Raider,8.70,8.70,4.25,33.58,0.00,0.00,95.75,50.68
Turret,5.64,5.64,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-6.31,-6.31,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,-8.81,-8.81,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-0.95,-0.95,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,-3.49,-3.49,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-0.62,-0.62,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-0.84,-0.84,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,-2.94,-2.94,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-3.81,-3.81,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-4.11,-4.11,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-1.21,-1.21,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-1.77,-1.77,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-0.91,-0.91,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-0.05,-0.05,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,1.07,1.07,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-3.44,-3.44,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-2.27,-2.27,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,12.71,12.71,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-5.87,-5.87,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-6.14,-6.14,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-1.06,-1.06,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,-38.38,-38.38,1.19,87.21,0.00,0.00,98.81,49.51
Predator,3.20,3.20,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-0.75,-0.75,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-1.84,-1.84,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,0.65,0.65,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-3.22,-3.22,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,-0.00,-18.36,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.18,-17.61,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,1.74,1.74,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,0.60,0.60,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,4.71,4.71,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,0.19,0.19,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,-0.03,-0.03,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,0.98,0.98,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,0.64,0.64,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,1.30,1.30,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,0.51,0.51,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,0.41,0.41,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,0.43,0.43,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.83,0.83,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,0.91,0.91,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,2.71,2.71,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,1.26,1.26,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,0.95,0.95,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,3.80,3.80,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,6.43,6.43,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,0.99,0.99,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,0.96,0.96,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-0.71,-0.71,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-0.08,-0.08,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,2.14,2.14,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,0.19,0.19,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,3.46,3.46,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,-0.61,-0.61,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-1.19,-1.19,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,2.51,2.51,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,7.73,7.73,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-0.32,-0.32,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,6.87,6.87,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,0.33,0.33,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,0.47,0.47,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,5.74,5.74,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,0.32,0.32,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,1.59,1.59,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,4.46,4.46,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,4.50,4.50,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,5.23,5.23,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,4.62,4.62,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-0.08,-0.08,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,5.46,5.46,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,1.67,1.67,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,-1.03,-1.03,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,7.63,7.63,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,7.45,7.45,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,1.36,1.36,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,15.21,15.21,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,0.00,0.00,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,3.87,3.87,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,0.65,0.65,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,0.40,0.40,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,4.47,4.47,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,-0.00,-18.00,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,-0.08,-7.73,0.00,0.00,100.00,49.96,0.00,0.00
Crab,0.32,0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-1.34,-0.01,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,16.41,0.16,13.24,49.42,0.00,0.00,86.76,50.04
Recall,120.80,1.21,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-1.10,-0.01,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,0.34,0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-1.32,-0.01,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-1.13,-0.01,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-1.32,-0.01,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,-0.50,-0.01,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-1.20,-0.01,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,-0.15,-0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-1.53,-0.02,13.31,40.07,0.00,0.00,86.69,51.47
